business_id,username,user_id,review_id,review_text,review_date,total_words,review_rating,cal_affin_rating,cal_valder_rating,affin_word_score,cal_valder_compound,cal_valder_pos,cal_valder_neg,cal_valder_neu,need_inspection,no_of_text_chars
china-chef-1-carol-stream-8,Thomas T.,ieRXh0f_Tax7fjnGE-C-Tg,DzN1z-wNV4yUSyRC_Pf4lw,"It was really random that I ended up going here. I was watching a show that had Chinese food on it and then had a craving for it. Looked on yelp what was around, and this was the best rated one. Never heard of it and realized that it was very new, just about a week open when I went there on a Sunday afternoon. I&#39;d give this play 4 stars for the food which I&#39;ll explain later, but bumped it up to 5 because of our waitress.

Doesn&#39;t look like a traditional Chinese restaurant, but it&#39;s such a big open room, not sure what else they could do with it. For the food, we got dumplings, egg drop soup, Mongolian beef, and shrimp fried rice. Dumplings were alright, different style than other traditional places. The small egg drop soup is a great deal for the price. A small was big enough for 2 people. The Mongolian beef was pretty good and same with the shrimp friend rice. Made for a good leftover meal later on that day too.

Our waitress was really nice, and tea is free too. She even wondered if we didn&#39;t like the food since we had so much left over but really, we just don&#39;t eat a lot. So that&#39;s really nice on her part. Got some coupons for next time that she gave us too.",02/01/15,137,5,1,4,-11,3.1157999999999997,2.338,0.7110000000000001,12.951,No,1206
china-chef-1-carol-stream-8,Angie R.,Z6cXtlkz3tUOe68D9caBag,pap25RIg2M5f7kKbADYXAw,"I&#39;ve ordered twice from them. Once it was delivery, the second time was carry out. The day we ordered delivery we were told 30 min but it actually was delivered in 15. Only complaint was that the person taking the order did not speak english very well. My bf had to repeat the order and address many times until she got it right.  Well we ordered a beef and scallop dish and we got the dish we ordered minus the scallops. She placed the wrong order.  It wasnt a big deal since the dish was very good and had a nice spice  to it.  We also ordered beef fried rice that was very good and not greasy like others I&#39;ve tasted.  The best part of the meal was my melon soothie. It was delicious!  Sweet, refreshing and yummy! 
Second time we ordered carry out. I ordered beef lo mein and my bf got the chicken szechwan and he ordered it very spicy, very spicy it was.  He was extremely happy with it, the portion was huge and the price decent. My dish was good, I loved the noodles. We are very happy with this place. We will make this a regular spot for us.",19/04/15,124,4,3,5,55,5.009900000000001,3.733,0.619,12.648,No,1058
china-chef-1-carol-stream-8,Crystal S.,bJQ1BXMXh950C2SWuZFkcA,UAP9OovZbaaFck4hBLjYHg,"Food was great, customer service was less than mediocre today.",13/02/16,9,3,1,1,10,0.6249,0.313,0.0,0.687,No,62
china-chef-1-carol-stream-8,Gigi G.,__Eor7Q7s8cLtT4nYJtXWw,plNS2hCYEUknKc0atOpSgw,"Today was our first time ordering carry-out from China Chef. We typically order from Lom Lings in Lombard or Jins and China Ho in Winfield, but China Chef is geographically closer so we figured let&#39;s give it a shot. We were very glad we did. From time of order to food bagged and ready to go was 11 minutes.  We ordered 3 basic, chinese restaurant staples: Mongolian Beef, Shrimp in Lobster Sauce and General Tso&#39;s Chicken.

Mongolian Beef: Flavorful with a bit of heat, nice sized portion and not drowning in gravy like other places treat this dish.

Shrimp in Lobster Sauce: First, I give them props for not skimping on the Shrimp and unlike the Mongolian Beef, they went heavy with this awesome egg, lobster and bean sauce which was very tasty. 

General Tso&#39;s Chicken: Where&#39;s the breading? A lot of places put a heavy batter on their chicken so the ratio of bread to chicken is 2:1.. NOT here.. They again served a good sized portion of lightly battered chicken and veggies for flavor. They didn&#39;t  over douse the chicken in sauce either. It was just the right amount.

My opinion, so far much better than all the surrounding Chinese take-out. This is a place you should try. Next time we&#39;ll try delivery and 4 new dishes...",29/05/15,150,5,2,4,13,3.2966999999999995,1.2990000000000002,0.0,12.701,No,1253
china-chef-1-carol-stream-8,Emilie G.,qxE1dY6wuhwHJ6Z_zKf1NQ,RaGD8tUUC44GVD-kUbD4Wg,"Was living in the city before...I was pretty spoiled by the abundance of Chinese places I could order from. Review is based purely on pick-up and delivery orders.

At least I have 1 reliable place that seems to have pretty decent staples...more importantly, for smoothies that they will DELIVER to you. If you&#39;re curious, the cup of smoothie is delivered in a small brown paper bag. Dunno what they do if you order more than one. If you do pick-up order, they&#39;ll make it when you arrive (unless you request otherwise, I assume). As you watch them make it, you can also be really confused &amp; surprised that the interior is actually really nice.

Food I&#39;ve tried so far:
One of their egg foo youngs: It&#39;s not bad. It&#39;s ordered for family members, so...yeah. It&#39;s not any different from any other places, really.
Orange chicken: It&#39;s actually slight hot/has &#34;heat&#34;, opposed to straight up sweetness. It&#39;s still too sweet for my tastes, though.
Sesame chicken: Would 100% order again always. The sauce stays on the bottom of the container, so definitely spoon some on top when getting your food.
Chicken &amp; Mango Fried Rice: Thumbs down. :( I was thinking it&#39;d be a typical brown soy-saucey fried rice with chicken &amp; mango. Nope. It&#39;s some sort of seasoned fried rice with chicken &amp; mango. The rice &amp; chicken are great, but the fresh ripe mango they use in it really has no place.
Veggie Lo Mein: Your standard lo mein. Their veggie lo mein has a LOT of mushrooms in it, not too much onions.
Crab rangoon: Wonderfully stuffed with the cream mixture and are delicious.

Delivery is also pretty quick. I order via Grubhub usually - always gets here in 20 mins flat. Maybe a full 30 minutes if I ordered during a peak time, like dinner or something.",25/06/16,223,4,2,5,27,5.593999999999999,3.1050000000000004,0.435,21.460000000000004,No,1808
china-chef-1-carol-stream-8,Jody R.,5tkv4x-NLmNksgsn63DzNw,ir8s4fX1WBCZYPsqnRqNLg,Excellent tasting Chinese food.  Beyond the typical Chinese that a lot of times all tastes the same. Had the mango and chicken fried rice and Garlic chicken.  Both excellent.,17/11/15,21,5,1,2,9,1.1438,1.339,0.0,2.661,No,174
china-chef-1-carol-stream-8,Ian L.,4JRTSWM4h9gnO0olDfUrrA,h90VvVR6HMKXnebZAXJwXg,"Consistently above average Chinese food. I love that I can get kiwi bubble tea delivered to my house and the sweet &amp; sour chicken is by far the best in the area. My roommate loves the fried tofu and pork fried rice though there is milk in some of the sauces (she&#39;s allergic) so if you&#39;re vegan you might want to tread carefully. That&#39;s not their fault though, lol, so not deducting any stars for that. Four stars because it&#39;s not the best Chinese delivery I&#39;ve ever had, but it&#39;s definitely the best in the area and I will continue to order from them.",20/11/15,60,4,2,2,19,1.7068,0.959,0.196,3.8449999999999998,No,579
china-chef-1-carol-stream-8,reuben b.,YsfrefC9JDOxXhd-B9ZtRA,v9kKiqXfHU1aZylAJVtK9A,"Experience: I ordered delivery and received my food within 30 minutes. The host was friendly and helpful to make sure that my order was correct.
I didn&#39;t see an online menu so I just ordered typical Chinese dishes.

Food: Sweet and Sour Chicken was lightly crispy on the outside, tender and surprisingly juicy inside. Typical Sweet and Sour sauce. 
The egg roll was more like a spring roll and lightly crispy on the outside, I think they come in vegetable only. Delicious!
Chicken Fried Rice was good not great.
Vegetable Chop Suey was also notable.

I will definitely be ordering from here again.",06/03/15,74,5,2,4,19,3.2353000000000005,2.827,0.294,6.879,No,601
china-chef-1-carol-stream-8,Kayla K.,0L9lQNr4kBomxfZaV6uYzA,_y1cO9V3Pmql2MQEXvtv9Q,"I got an order for delivery. The food showed up early, and very hot!! Everything tasted amazing and the delivery driver was nice. Would definitely order again!

Ps: The mango smoothie is outstanding! It tasted very fresh.",17/02/15,31,5,2,3,16,2.2504,1.91,0.0,4.09,No,221
china-chef-1-carol-stream-8,Stephen A.,No-IhHArwJPJvisdlDHHEQ,Mdg6_pi6WYIj5QTupVimyA,"This place is great!! My family likes to eat out after church on Sunday and we love Chinese food. Wanting to try a new restaurant, I searched Chinese here on Yelp. The reviews were great, and we decided to give it a try. The reviews were correct. The portions are HUGE. The staff is so so friendly. And the food is amazing!!!!! I think we found our new regular Sunday afternoon spot. I ordered the vegetable tofu bento box with lo mein and crab rangoons. 

I didn&#39;t order a smoothie but they looked so so good. I already know what I&#39;m going to order next week!",11/01/15,75,5,2,4,13,3.8569000000000004,2.57,0.0,9.43,No,568
china-chef-1-carol-stream-8,Samar N.,OKLYYSVvXhWUgyiqdhib3g,9jnn_tYltucjH9HILzFXog,Walked into the restaurant and it was an awkward vibe. No other customers were there. Just 2 Asians on their laptop. The food was terrible. I was questioning how it was made and what I was actually eating. The service was terrible!! Omg. Words can&#39;t describe accurately. Felt like they were talking shit in Chinese the whole time.. There were TVs on the wall but nothing playing.... No wonder why there was no one in there.,29/04/15,45,1,1,-1,-10,-1.119,0.19,1.7560000000000002,7.053999999999999,No,427
china-chef-1-carol-stream-8,Tanya K.,RjI2VlfEy3oKGAOoDl0-NQ,Gp7--OU1V6zm_IjArq2AwA,"This place is good and was fast, would definitely come back. I ordered chicken fried rice and Mongolian chicken. You can&#39;t go wrong with any Chinese restaurant that has chili oil. Next time I would like to see if they have Hong Kong style fried rice.",25/11/15,35,4,1,2,5,1.4143999999999999,0.7330000000000001,0.0,3.267,No,254
china-chef-1-carol-stream-8,Nicole T.,LwBnF31mRKruZ7ib1_EE-A,XNb0RwgG63M9cx_J6_fL0w,"Hit or miss......sometimes this place is great and I love the food! But then I get misses like my last pick up, and probably my last meal here. The fried egg rolls were fine as usual, but the pan fried dumplings (my favorite from here)were almost raw :(. The pinapple and chicken fried rice was blane. My boyfriend asked if I ordered white rice. I did order late, and I understand kitchens close early sometimes, but tell me your closed! Please don&#39;t give my blane, undercooked food.",27/04/15,68,2,1,3,-11,2.0126,1.166,0.187,5.646999999999999,No,487
china-chef-1-carol-stream-8,Mrs. G.,wdapvhErCL096CtGdCzroA,9PG5IGGUqPwFhreFnSEs3Q,The vegetable lo mein is very good.  Tried this place a few weeks ago because our current favorite Chinese restaurant is just a tad bit too far.  We will be back for sure!,08/03/15,20,5,1,2,8,1.3317,0.8380000000000001,0.0,2.162,No,171
china-chef-1-carol-stream-8,Susa G.,wEQjoFrHyzlWbVDC8SMMww,FPkUmBiMxAVWZXQC13yx2Q,"No stars for the new management with gross food and horrible service.
They bought the brand but didn&#39;t the quality of previous owners. Nothing was consistent with the menu either. By far, the worst experience you&#39;ll ever have my fellow yelpers. The server couldn&#39;t even explain the menu. The potstickers weren&#39;t fresh and the fried rice was steamed and unlike anything I ever seen eating Chinese food for 30 years. Save your money and avoid the aggravation. Go somewhere else.",13/08/14,56,1,1,-1,-25,-1.4476000000000002,0.308,1.0859999999999999,6.606999999999999,No,492
china-chef-1-carol-stream-8,Taylor W.,mjgqUujXAYzI5_E4XxSC2g,4J775SzmazYnUjQ37LFjaA,"Decided to order lunch from here as it&#39;s the only Chinese restaurant which delivers near me. Ordered the crab Rangoon and chicken fried rice. Rangoon had an old mixture inside, wasn&#39;t very keen on it. The fried rice was completely bland. Won&#39;t be returning here.",20/05/15,30,2,1,0,9,-0.3241,0.0,0.189,4.811,No,274
china-chef-1-carol-stream-8,Lynn L.,K1mfDFLvfr3yxZdMIysC8g,EFEza7VrTe1lBWOq-sLNBw,"im seriously obsessed with their fried rice, especially the bbq pork. hubby really the taste of their general tsos and their very precise about the level of spiciness that is requested. very plump and tasty egg rolls. i like their crab rangoon because they&#39;ve managed to make the ratio of the filling just right. not a lot of chinese places do that. when we order for delivery, theyll give us a time frame of 30-40 min, but we&#39;ve learned to expect them within 20 min and the food is still hot and fresh which makes everything better  :). we&#39;ve also dined in their and the restaurant has always been very clean and the service has been great. also, the won ton noodle soup is pretty good, but theres some after taste that ive never been able to figure out. its not bad!, but its just strange cuz won ton noodle soup from anywhere else generally doesnt leave an after taste. 
the reason for not giving them five stars is because of their prices. when compared to other chinese restaurants, the amount of the serving you get from here vs other places is typically the same, but china chefs prices are quite higher.",28/07/15,126,4,2,3,17,2.6526,1.105,0.501,9.394,No,1123
china-chef-1-carol-stream-8,Allen W.,-C-0VJu37qRTZNKLegP5aQ,xwtkeZNfIfwaN7VEd9DQGA,Went in to order. Food was fast and packaged well for travel. The cashew chicken was excellent. Large chunks of white meat and hand cut vegetables.,13/05/15,21,5,1,2,9,1.1183,0.972,0.171,2.857,No,147
china-chef-1-carol-stream-8,Dawn F.,EsG-Yii_X11q-_Zh8l12vw,QqoLTBuESSRQ5yeaCex6xw,We ordered take out.  We wanted to try some place different and picked this place after reading the reviews.  We would definitely recommend and plan to make this our go to for Chinese.  The food was excellent.  I had the Orange chicken and my husband had Mongolian Beef.  Both were very good.  We also had an order of egg rolls which were also quite good.  My daughter had a strawberry smoothie and loved it.  We&#39;ve had Chinese in the past which has been greasy and heavy and we&#39;ve questioned the ingredients.  Everything was fresh and tasty.   Can&#39;t wait to try something new next time!,29/03/15,65,4,1,4,-2,3.0091000000000006,2.303,0.08,8.617,No,599
china-chef-1-carol-stream-8,Mike P.,p0KauiJhqNYS5ynfkFUnQQ,fThaMm6iyrpVCTlKzjkpIg,We had the food delivered from this place. The chicken was very fresh and lean. The egg rolls weren&#39;t the best. I would say they were more like a spring roll. The fried rice and bbq pork was decent as well. Well prolly order from here again. Delivery was quick and food was really hot on arrival.,02/08/15,36,4,2,1,27,0.8253,1.072,0.402,5.526,No,300
china-chef-1-carol-stream-8,Leslie E.,z7Zi4UMdsNq_Q6Ko2I9DIA,tvYisovHLixkMcjUiPvMpQ,"Authentic Chinese Food! Ever have soup at Wonton Gourmet? Well, its MUCH BETTER here! Good hot soup! Can&#39;t wait to try more of their menu!",18/12/14,23,5,1,2,7,1.1401999999999999,1.2530000000000001,0.0,3.747,No,142
china-chef-1-carol-stream-8,Peter M.,dga8lFAHsW0YCGhzYRmVTQ,8WdD7T75IqIHH6j9ERIR-A,"Great Chinese food. I was in that area to attend church Sunday. My wife and I saw their lunch special posted on the window. Bbq pork noodle soup is delicious. If you love noodle soup, you got to try this place. Service is super fast. Server is very attentive and polite. Great experience. My wife and I could not wait to come again next Sunday.",19/08/15,48,5,2,4,23,3.4599,2.9750000000000005,0.0,6.025,No,344
china-chef-1-carol-stream-8,Daniel N.,7RSN-Ty2R5Ub66nwEPtFQw,#NAME?,"***OPEN NOW!!***

We never tried from the former China Chef, but this one was hot, fresh, and delivered early! We will definitely order from them again!

The location is in Carol Stream, and we are in Glen Ellyn. This was absolutely no problem. They charged a minimal $2 fee, but it was well worth it!

My wife tried both Sesame and Orange chicken, and I tried Kung Pao chicken. Everything was great! The Orange chicken was probably my least favorite. We also had Chicken fried rice, which was cooked with fresh ingredients.",14/01/15,68,4,1,2,7,1.5093,1.713,1.0030000000000001,7.283999999999999,No,524
china-chef-1-carol-stream-8,Meeta S.,DDi0qw_ucb9cDcJVtPcqmA,en-_ne6PdA4oaj1c3R3vWQ,"Great take out in the area! We tried it for the first time this weekend and everything we ordered was delish. The crab Rangoon was so good, and the fried rice was SO flavorful! Only thing I wasn&#39;t a huge fan of was the sesame chicken, a bit sweet and the chicken was over cooked. The schezuan shrimp was so good and the veggies were definitely fresh and had a great crunch...yum! We will be regulars now and are officially ditching our old take out place!",12/05/15,49,4,1,3,3,2.2156000000000002,1.38,0.179,4.441000000000001,No,459
china-chef-1-carol-stream-8,Lily T.,qiTT_AFYkaqx4Q96ue_HKg,uwCf9DOyOL0muLEJ6JgjIg,"We had takeout from here the other night and were quite satisfied. The egg rolls were just ok. Outside was nice and crunchy, not too greasy, but the flavor of the filling was not to our liking. The house fried rice was full of meat and good flavor, however the shrimp had a slightly off taste. The Szechuan chicken and Mongolian beef were both loaded with veggies, which I like but others may prefer more meat. The meat that was there however was tasty and tender. Both dishes though could have been more spicy, so we will probably ask for extra spice next time. They also came with a decent size side of white rice. The taro smoothie was excellent! Service was quick and efficient, food was ready in less than 15 mins. Prices were good and we ordered the small portions which were more than adequate. If you want leftovers though maybe get the large size. It was very easy to order online, so no mixup in translation. Overall happy to find a good place for takeout Chinese!",15/11/15,112,3,3,4,62,3.8339999999999996,2.5189999999999997,0.27999999999999997,10.200999999999999,No,974
china-chef-1-carol-stream-8,Christen D.,0hZQrzlShDM4SmkmKDlsKg,y8mkSry0AzP_d1azSLKK_w,Read the reviews and decided to give this place a try!! SUPERB!!! Everything was so fresh-and they deliver!!!! Best beef fried rice ever and the chicken egg foo young had the whitest freshest chicken in it!! We are fans!! Prices are so good too!! This is our new Chinese takeout place!! Amazing!,14/01/15,48,5,2,3,32,2.6904,2.74,0.0,5.26,No,295
china-chef-1-carol-stream-8,Linda D.,ZrK8Lm5GQf2qkkyV1AFfqA,Osl8wmaHxezr_SxkBboWdg,"So we went back for lunch two weeks later. The waitress remembered us, and politely repeated what we had ordered last time and asked if we would like the same beverages and entrees. My son was very impressed. And the food was great again!",15/01/15,28,5,1,2,3,1.5456,1.0250000000000001,0.0,2.975,No,238
