mariscos-la-corita-los-angeles,Alfonso G.,kY3-afHfsKCXRq1OO0JrJQ,"Bakersfield, CA",0,1,0,13,6,Z2gLXtF8ahmufwtJd2VpzQ,5.0,2015-10-27,"Hidden gem! I cant get enough of this spot been a  loyal costumer for years (10yrs to be exact) from its early stages of business (vending truck) to its current location the freshness and taste of seafood is the same. Food is on point my favorite is the CHIMICHANGA sea food soup with a mixture of shrimp, crab, abulon, oysters, pata de mula and a mixture of vegetables onions and cucumbers but the cream of the crop THE JUICE they use OMG!... The shrimp and fish tacos are also really good. Still hungry? I suggest you get an order of shrimp empanadas.. The customer service is great starting from the owner &#34;PAISA&#34; his wife to his sons very family oriented restaurant. I would definitely recommend this spot if you&#39;re looking for fresh tasteful seafood meal.."
mariscos-la-corita-los-angeles,Wendy C.,zENX-R3HgdvZHo_d_z8nRQ,"Los Angeles, CA",0,1,0,1,32,5C26eoo3Ocz_rifuzuekqw,5.0,2016-07-21,"My friends &amp; I wanted to have lunch together at a seafood restaurant around the hood, but were skeptical about the many that were recommended. We decided on La Corita since it was the closest &amp; decided to give it a whirl. BEST DECISION EVER. I ordered a large Chimichanga that came out to be around $13 &amp; I was not disappointed! The food was fresh, the drinks were cold! Definitely coming back!"
mariscos-la-corita-los-angeles,Brittney V.,dqhIJJoMp4YTzoqnCyHd0w,"Los Angeles, CA",0,1,0,1,264,u52ssKwtnJpJwXzu9PgX3g,5.0,2016-07-11,Thank u son of Simon! Food was so good! Very helpful when It came to food selection as I was indecisive! Will definitely be back!
mariscos-la-corita-los-angeles,Tony D.,sn14kJ03lM7W3qRwjjmIfA,"Huntington Park, Los Angeles, CA",1,1,1,99,13,eqyVtWF_mWZEtjWqG6Kuyg,5.0,2015-09-21,The Mrs. found this place on Yelp so we decided to give it a try. WOW! The food here is bomb.com. The prices are decent and the potions are perfect. It only has outdoor seating but it&#39;s all shaded. I am definitely coming back.
mariscos-la-corita-los-angeles,Erika M.,1ccJXP8jTfiNUDhFZuWjUA,"Downey, CA",0,1,0,0,15,k8bxTE_1JE5eBuCWCyb4Og,5.0,2016-04-28,The empanadas de camarron are superb! The atmosphere is super chill and the staff is friendly and make you feel like family. Everything I have tried has NEVER disappointed. Best sea food spot hands down.
mariscos-la-corita-los-angeles,Maria m.,toD0YI-uTc0z8whrZ2S2gg,"Los Angeles, CA",0,1,0,35,4,2w6Z3EdRw8lBs61ERCTDeg,4.0,2016-05-17,"Great place to stop by for some Mariscos if your around this area!! A tiny bit pricey for the location, however it&#39;s reasonable. Tostadas are delicious. The Coctel de camarones is decent, tasted sort of bland but if you add more condiments you should be alright. It has a parking lot with several spaces and the eating area is outside."
mariscos-la-corita-los-angeles,Frank V.,zk2xzhxlUfMGNYg3NO3Glg,"Santa Monica, CA",0,1,0,2,4,6WpEQsDtHrG26Fg5UCI2oQ,2.0,2016-06-12,"I went to this place and got a shrimp and octopus cocktail. There was no flavor in the water that they mixed the seafood with, the portion was really skimpy for the price they charge, typical cilantro, tomatoes and onions was added. I can do a lot better at home. They should put more effort and love in their food. If you&#39;re going to be in the restaurant business and want to share your favorite recipes with the public you have to have passion for food not just be in the business for the money. You know what your food did to me? It just took my hunger away but I did not enjoyed it and it&#39;s not worth $10."
mariscos-la-corita-los-angeles,Carlos A.,yHAGw_jTnbjaVIt3leS0sg,"Palmdale, CA",0,1,0,1,3,Cr4SAwTjb_hNqqu6ZxPDbA,5.0,2015-01-24,"Mariscos la corita is a good place for fresh mariscos and you will have fun with the live music on the weekends...
They have  alot of different type of food but the famous one is the chimichanga...its a mix de goodies...i give this place a two thumbs up.."
mariscos-la-corita-los-angeles,Ricardo S.,NJ5UZEIB1Cb6tGygqrUR7w,"Los Angeles, CA",0,1,0,45,3,4_ChaCzSP5JOFJTVby14MA,5.0,2015-10-28,"This place, what can I say .. If I tell you to stay away .. And that it&#39;s horrible .. Would you stay away? Maybe .. But then again .. No person that like seafood should go without this place ... It&#39;s a must have ... I remember at one point I was coming 3 times a week .. Service is on point and the food is second to none .... 

Started coming here with friends 12 years ago ... Never got anything until 2 years ago ....: holy cow .... It blew me away .. &#34;It&#39;s not my beef&#34; is my favorite line here .... A good family restaurant is an under statement .. They make sure you&#39;re very well taken care of and are on top of it all ... Would recommend it to anybody ... Even if you don&#39;t like sea food give it a shot ... The shrimp tacos are beyond delicious ..... Enjoy"
mariscos-la-corita-los-angeles,Oswaldo J.,PUd-aqhkhgqCpQwZqxe2iQ,"Harbor City, CA",0,1,1,57,2,NUEeeWUi174JV9a9ToSEEQ,5.0,2015-07-29,This I my new spot for seafood. Seafood sinaloa style they have this plate chimichanga amazing it has everything from jaiva to bloody clam. Great and fast service very fresh seafood and lots of variety. I totally recommend it will come back on the weekend for ambiance!
mariscos-la-corita-los-angeles,Elda H.,TT8laCu0MukbEAz03OSV_g,"Los Angeles, CA",0,1,0,0,10,8Aod8rICm9Cs_EjCIrDCWA,5.0,2016-02-06,"Best place for Mariscos by far!!!!
Been coming here for years great customer service great people good family atmosphere. Johnny and his family are the best!!!"
mariscos-la-corita-los-angeles,Lucia S.,p2rc3vblPLHIOactI_EPZg,"Los Angeles, CA",0,1,0,1,3,uoSv1u2ecJLnBVkiO6-gtQ,5.0,2016-02-13,Great service and friendly staff! The moment you walk in you can smell fish off of the grill. It feels like one giant backyard barbecue. It&#39;s a little pricey but well worth it!
mariscos-la-corita-los-angeles,Jazmin L.,DVlleGOMmsM1EVaeXAkg3g,"Los Angeles, CA",0,1,1,38,24,es2mdds5OBboiHU1YYt-cA,5.0,2015-08-09,"Love the food here! Great service. 
I totally recommend it here, from the Chimichanga to the pescado sarandeado! Also, the ostiones montados mmm bomb."
mariscos-la-corita-los-angeles,Allison Marie F.,HTPQGX-tl-RkCegciK03-Q,"Rancho Dominguez, CA",0,1,1,175,4,Teb32ec9dJ14qsV54hxaIA,5.0,2015-04-23,"I love this place, it never disappoints. Great service and awesome atmosphere! The chimichangas are my favorite, but everything here is on point."
mariscos-la-corita-los-angeles,Leah A.,Km0vN96c48zBC5vILikblg,"Whittier, CA",0,1,0,0,64,duqCwcatjBfw8FN2EQYfyA,1.0,2016-03-03,Disgusting!!!! Was looking forward to the agua chiles....not spicy at all not and didnt have any lemon juice ...tasted like straight raw shrimp never again!!!!! The whole team was disappointed....never coming here again .....if i could give them no stars i would
mariscos-la-corita-los-angeles,Craig P.,D5EIJDhtxD-VcrSqVOxWLg,"Los Angeles, CA",0,1,0,0,37,Hx3Uzs0uVe3YQ5L7JgLXAA,5.0,2015-11-22,"My squad and I came here on a Saturday morning and we had the shrimp tacos, campechana soup, campechana cocktail, a dozen raw oysters, and four Mexican cokes for ~$55. The food was fresh and delicious, portions were generous. Don&#39;t let the rough area discourage you from coming here. The parking is secure and the place feels like you walked into a roadside fish place in Baja. I will definitely return. BTW, gas was cheap just across the street. Win-win!"
mariscos-la-corita-los-angeles,Rosangel L.,AKxeqyNDc83C_t5zII0ayw,"Los Angeles, CA",0,1,0,2,113,sBXmg6u4e_WgMpuHy_sGvQ,4.0,2015-09-29,Is closed on Tuesday???? It was  closed 2day on Tuesday I call no one answered and I go to the place and it was closed they shouldn&#39;t closed eny day cuz the food is really good and I believe that people wanna buy every single day but the food is just perfect so delicious
mariscos-la-corita-los-angeles,Louise C.,P09Vj83ME2ewGDeRA7S9aQ,"Grand Prairie, TX",1,1,1,141,3,1zh37OA6U0H2nr8IF6GbKw,4.0,2015-02-17,This food was amazing.  I had shrimp tacos and shrimp empenadas. Its served on Styrofoam plates and wrapped in foil when taking it to go but don&#39;t let that stop you from digging in.  The parking lot is super cramped and small but we&#39;ll worth the wait. I literally want to try most things on the menu.
mariscos-la-corita-los-angeles,Eric D.,j_6sUbtZtlw8DM7deEoVTg,"Los Angeles, CA",0,1,0,0,12,UxkN90eMrrIPuF8eYglRrA,5.0,2015-06-01,One of the best family ran business After you eat here you will not want to eat Mariscos any were else again. Chimichangas and shrimp empanadas are my favorites. Stop wasting time reading these reviews and try it for yourself .
mariscos-la-corita-los-angeles,Tyquwan R.,78dRTpaLHe6HZpHP_HrA5A,"Los Angeles, CA",0,1,1,33,96,6QgwgLYBNib06wR8sBs8sQ,5.0,2015-01-18,"OhMGee  just left here with my Mexican brother...  This place is amazing man...  The food is fresh and good af 20dollars you will leave you here full af.. The  botana mix is fucking delicious, must go...  Plus you can walk across the street to the liquor store and bring your own liquor.....  Such a hidden treasure in my neighborhood....  I don&#39;t give everybody 5 stars but they getting it...    A must go lol"
mariscos-la-corita-los-angeles,Kaitlyn P.,iKktQ-ZVKTy2Fj1i5nf98Q,"Orange, CA",0,1,0,6,10,qIefpVRvlxfOmyMmPFnTHQ,1.0,2014-11-01,"I don&#39;t understand how this place has so many great reviews. We came here based off of those reviews since we were in the area, but it was a giant letdown. 

Seafood cocktail - no flavor AND had imitation crab meat. Ew.

Fish tacos - I wouldn&#39;t call them average. Nothing special about them. 

Wouldn&#39;t come here again. Waste of $19.

However, the staff is nice."
mariscos-la-corita-los-angeles,Ralph D.,QD7Ry_Fn5PqksfImbRyZCQ,"Los Angeles, CA",0,1,1,66,3,yPy_UdRgypJsWDySDcfZxg,5.0,2014-05-12,"I been going to this place for over 15 yrs, food only get better. My boy Johnny and his family have always treat us like their own. Chimichangas, Empananas and pescado sarandiado are my fav but don&#39;t take my word for it, stop one and see for yourself. Perks: you can bring outside drinks, foods and/or snacks, weekends Musicos are on site, music always makes things better. Seating outback feels like your out of town in Ensenada or Rosarito. Did I mention how good the food is? Oh yeah, really good."
mariscos-la-corita-los-angeles,Ceci B.,e_ylkPM5bSC9r0FkSngiXg,"Montclair, CA",0,1,0,14,7,Zt6iONGmtGnpj97R8J_z6A,5.0,2014-10-22,I love this place. Everything on the menu is good. Plus you can bring your own alcohol how great is that lol I give it 5 stars!!! Can&#39;t wait to go back
mariscos-la-corita-los-angeles,Mauricio R.,o0CcEWNImFCW4nf6I0GBkw,"Anaheim, CA",0,1,0,209,3,OEqblm33X9ZETdIcG7EDXg,5.0,2014-01-19,"Great place, family run. The food is great &amp; fresh. My plate had shrimp, muscles, octopus &amp; oysters. The service is good &amp; fast &amp; you can got to the store across the street to buy beer. The grilled fish is delicious &amp; fairly priced!"
mariscos-la-corita-los-angeles,Lucy L.,91npsPhR0OcwUEoD8p5GRQ,"La Puente, CA",0,1,0,0,93,0TNxzdA10B92pl-wIDC7_w,5.0,2015-04-04,Great food and good service. You definitely need to come here if you want some seafood.
mariscos-la-corita-los-angeles,Rolando O.,nAuAqhlCIZUcqIlOmUSh_w,"Rancho Cucamonga, CA",0,1,0,116,4,iWhcp3gwXseupm7sgL88jw,5.0,2013-12-11,"Five Stars hands down!

Service: It&#39;s a family run place, so you feel like family there. 

Food: anything you order is simply great! From the empanadas, the chimichanga (not a burrito) and the fish they grill outside. They have Cucarachas, not the bug but this brown sauce poured over almost crispy shrimp, it&#39;s the best. 

I highly recommend this place without a doubt, I&#39;ve been coming here for years. I take the hour drive here whenever I get a chance."
mariscos-la-corita-los-angeles,Mark A.,dciVQYEVTmBn8AU0ocOwtg,"Los Angeles, CA",0,1,0,3,3,XPQArHTtNuNMfSap_H0rTw,5.0,2015-02-21,Amazing food gets 5 stars cus they have pata de mula on a daily and the shrimp empanadas will satisfy anyone you bring along with you
mariscos-la-corita-los-angeles,Paul L.,ieOM3S4ptQ80nJR1sURkyA,"Cerritos, CA",0,1,1,0,3,Qnm4sSzC9Ug7OSFHBovsrw,5.0,2015-03-06,This place is the bomb. Been coming here for 5 years. Sketchy area. .. but awesome staff. Always super nice.  I always get the chimichanga. I&#39;ve never seen it anywhere else. Only here. No is not a fried burrito. It&#39;s a cold seafood soup...kinda. I&#39;ve tried almost everything here. All good. Never had a bad selection.
mariscos-la-corita-los-angeles,Cecilia S.,xqO68Qi8iBMdjZuqQP4C1g,"South Los Angeles, Los Angeles, CA",0,1,0,1,10,dG2hLix2IpLar3fPSc2JAw,5.0,2014-04-21,"I first came here a year ago and I am glad to say it&#39;s the only seafood restaurant I go to! It&#39;s a place run by family and what a coincidence that the owner has the same last name as me! Anyway, the food is great, service is great, and the staff make you feel like family. One thing you got to try are the shrimp tacos! They are the best! I can never get enough of them! If you love seafood, this is the place to go!"
mariscos-la-corita-los-angeles,Annette C.,5_EqgaDVNmHq_I21ybqEDQ,"El Monte, CA",0,1,0,33,3,EPgsc0vNVWzd-6bniw3Lww,4.0,2014-07-25,"VERY VERY GOOD FRESH FOOD! EMPANADAS BOMB, CHIMICHANGA BOMB! PESADO SARANDIADO OMG BOMB! TOSTADAS STACKED &amp; BOMB! My bf like to have the concha negra always takes some of my empanadas. The food is hands down SUPER BOMB! My bf loves johnny &amp; his little boy he is soo cute and chunky you just wanna squeeze him! The only down side is on the weekends its packedm parking is a mission &amp; there are usually no seats (1st come 1st serve) plus it is outdoors so alot of flies. If you take to go, its alll good. def need to stop and try some delicious sea food from here. fyi pescado sarandiado only served on the weekends."
mariscos-la-corita-los-angeles,Erika R.,YkqOjdwGImPwOv05gpBm7g,"Los Angeles, CA",0,1,1,1,5,ByjrsG18vQykYvDcnl8BPw,3.0,2014-05-10,This place is ok. The food smells good. But it would have been a five star until they fucked up my order along with have me wait for almost an hour. I mean really?
mariscos-la-corita-los-angeles,Tania C.,3X8W-p6QMKGwo3O67i7Y2w,"Los Angeles, CA",0,1,1,5,3,wZCHyWz0lw5OGo7zJFkQww,3.0,2014-06-03,I give it 3 starts because I have had better but this place is perfect if you just want some quick mariscos. I had the shrimp cocktail and a fish taco and they were pretty  good. I would defiantly come back again.
mariscos-la-corita-los-angeles,Yady S.,PFWSEFQ8HxrjYeO6UXEkZA,"Los Angeles, CA",0,1,1,3,6,7T9nwM35XQhKHeIORZVG5g,5.0,2014-08-13,Been coming here for over 10+years!  Love the food! Fish Tacos are my favorite!  Staff are friendly and treat me well!
mariscos-la-corita-los-angeles,Miguel R.,6NHn6uEpGBjmlcz1lQB-LQ,"Maywood, CA",0,1,0,12,28,J9swZSsSzQbzaAM6LteCKQ,5.0,2014-03-15,"Best sea food ever, fantastic customer service, empanadas are really good and the cosido is perfect for a hangover!"
mariscos-la-corita-los-angeles,Celina R.,q2aTHxbqoPoIPo1hdWr2Hw,"San Pablo, CA",0,1,0,11,23,rCgS43EaGJQmxWG6NiLQCA,5.0,2014-05-06,"I was introduced to this place during my pregnancy and have been going back every chance I get. My son is now six and it&#39;s become a family favorite. Hands down the best shrimp empanadas accompanied by the best homemade salsa ever! Just went this past weekend and it&#39;s gotten even better. We ordered the usual empanadas, oysters and camarones aguachile. Bring your own chelas of course and they take cards now. Good upgrades but same family fun spot."
mariscos-la-corita-los-angeles,Maria V.,U3FZe-si0zwPm7G2DDNWKQ,"Los Angeles, CA",0,1,0,60,109,rBx_-eomOMqsOm4Pz_3Dtg,5.0,2012-07-03,"We&#39;re neighbors!

Love their empanadas de camaron, but really, their whole menu is awesome.

Love how they have live music on the weekends.  I haven&#39;t been there in a while, but will be going soon :)

The guys seem to know my Dad.  They&#39;re always asking when he&#39;ll be by for a drink o_O  Lol  so, their service is pretty great.

(BTW, the seafood is not Sinaolense...  It&#39;s called &#34;La Corita&#34; for a reason... estilo Nayarit!)"
mariscos-la-corita-los-angeles,Liquid P.,565yZehTQWZ2D_GRuw19ZQ,"Los Angeles, CA",0,1,0,105,5,mP6MZj9Y7kvAfEwO8piNtw,5.0,2013-07-02,"Delicious and affordable. The chef cooks outside on a charcoal grill.  We had the oysters, fish and shrimp tacos, shrimp diabla and octopus ceviche.  All were excellent."
mariscos-la-corita-los-angeles,Agustin C.,AnXLq0rcU8VqD509jGCF-Q,"Los Angeles, CA",0,1,0,23,48,2eXPVlpG83Niu8KQ4kII5w,5.0,2013-10-28,"Best Sea Food place ever!! I&#39;m not a big fan of sea food but man this place won me over! I love their Horchata! It has a family vibe to it, so it was a great place for me and my wife. Service was great! Smiles everywhere. I was surprised! Highly recommended!"
mariscos-la-corita-los-angeles,maha a.,vT4kC9WKSe1eW075onYf0w,"Anaheim, CA",0,1,0,20,14,YS7onHwZfZHKPgptWN_BQQ,5.0,2014-06-25,"Wonderful in every way. My son and I met there for lunch today. They did not have BBQ fish because that happens on the weekend only. We ordered cam atones botana, mojarra frita and tostada de camaron y pulpo. Everything was super fresh and delicious. The people were exceptionally friendly. We felt at home, eating and watching the game, although we were the only non Latinos. I am so sorry that I did not ask the name of the people who took care of us, but thank you so much. We will be back."
mariscos-la-corita-los-angeles,Lilian S.,yJVhWiiaCUY_WQ9689nK4Q,"Los Angeles, CA",0,1,0,0,1,9tQlxiUB3NSx0OFxFw8wjw,5.0,2013-10-20,"Delicious sea food .. Fast service , you can bring your own happy drink if you like too .. Live music as well .. It&#39;s a clean outdoor eating place .."
mariscos-la-corita-los-angeles,Laura J.,TBOWG3NbWJ4e-Q__OUIi3w,"Tustin, CA",0,1,1,12,23,OOEBAHZvb6lJqpgf4tAAvQ,5.0,2012-07-19,"Best mariscos ever!! I live in Tustin, california and I wish they would have a closer location so I wouldn&#39;t have to travel so much but it is well worth it.                     Favorite dish is the chimichanga"
mariscos-la-corita-los-angeles,Carlos M.,zUKJ3hf5cxErK0tAeqscvg,"Los Angeles, CA",0,1,0,2,5,jIwMA7FiD3U9ApPoTV13xQ,5.0,2012-03-26,Try the aguachiles and the empanadas. Great food
mariscos-la-corita-los-angeles,Elwin G.,RRHR1hKb8m9M1WK_oZ4UAQ,"Santa Ana, CA",0,1,1,67,3,V0opxHo0k26jlppsc0mDbw,5.0,2012-03-19,"Great friendly family service place, I hate fish with a passion my girl brought me here to try the fish tacos and let me just say BOMB!!!!"
mariscos-la-corita-los-angeles,Eddie C.,yayHCWZB_IgomSwFi_gbNg,"Bell, CA",0,1,0,6,28,jWC5dW47wQ-LRzDWRpW0tA,5.0,2012-04-04,"I was there  this past Saturday and love their shrimp  breaded tacos. Stacked on corn tortillas with cabbage,cream and salsa. Hits the spots. Definitely going back sometime soon!"
mariscos-la-corita-los-angeles,Luis M.,a0iMtUY5-Ai8dRDbmMejTg,"Ontario, CA",0,1,0,3,3,E4CMaeH15ID8wjTj7tHJ0w,5.0,2011-11-07,Authentic Sinaloa Mariscos...at its best.  You will not be dissapointed if Mexican Mariscos is what you are looking for to appease the appetite.
stella-barra-pizzeria-los-angeles,Nikki B.,1hhYbyurFAMFJb8s6IlXLQ,"Los Angeles, CA",0,1,0,0,2,yo4V65DFDzFRdWJIYzvTeA,5.0,2016-11-09,"Guys!
Dudes!!
Omg....
My husband just brought me here for the first time.  He&#39;s been wanting to come for a long time to this location. He frequents the Santa Monica one when he&#39;s in the area. He&#39;s a hardcore foodie... and I.... his apprentice.

This Pizza is so so so FRESH and delicious.
I loved the sausage, and pepperoni. 
Basil was super fresh. Treat yourself.  This is feelgood Pizza.  Thin crust,  so as you comp down, it&#39;s a little less guilty than its thicker crusted doughy kin. 

I dig the vibe.  It&#39;s industrial meets chic meets pizzeria.

10 points for Griffindor."
stella-barra-pizzeria-los-angeles,Vlad M.,aGMQEmRwq1eH0RQySwi3_A,"Los Angeles, CA",0,1,0,0,66,0m5DtK6lRAPH2FixYBuuWw,1.0,2016-11-25,"I and my friend visited this place last week. Before watching a movie in arclight.
Chairs at the high top tables were uncomfortable and we asked for a low top table. 
The waiters don`t wear uniform. 8-O So, if you need something and you want to call the waiter you won`t know how the waiters look like. 
Then my friend saw one of the waiters touching the pizza pieces on a plate with his hands. My friend was disgusted because he saw the same guy a minute ago counting money and then he went straight to the station where they receive the food.... and where he touched those pieces. :-[ 
We asked our waiter who that guy is, and the waiter told us he is their manager. Hmm... If the manager doesn`t know that he must wash his hands before touching the food, I have nothing else to say... just leave... 
Then I went to the restroom and noticed that a kitchen worker left the stall and went out of the restroom without washing his hands. I don`t know... he might have gone home or somewhere else, but I hope it wasn`t kitchen."
stella-barra-pizzeria-los-angeles,Mr P.,UODi0Wx8i1O2-bBBQxJmPg,"Los Angeles, CA",0,1,0,4,75,y23lq2ogMSvUgbaI-51keA,4.0,2016-11-14,"Wow. Great pizza, great apps , great service and don&#39;t forget desert even if it&#39;s just to go.
Supper thin crust pizza in the center ending with fat crispy crust you want to save to eat later with anything. 
We were in a busy Friday night but quickly hit a seat at the bar where the waitress was great. Fast and funny and the people watching was worth the price of admission. Looking forward to going again"
stella-barra-pizzeria-los-angeles,Wendy R.,092At40pWoCiZF--AXvXTQ,"Los Angeles, CA",0,1,0,79,338,CI_y99VkbalPuz_HKjOmdQ,3.0,2016-11-13,"The stars are for the nice atmosphere, friendly staff, delicious cookies, good burrata salad. 
The Caesar salad tasteless and small , and this New Yorker pizza lover rates the pizza very low.
Like frozen style.  Crust not good ( I NEVER leave  any over , left most over) . Little cheese, sauce tastes like a supermarket jar."
stella-barra-pizzeria-los-angeles,Leanne S.,IqLsvjLFMcoLS3boRKgqWw,"Sunland, CA",1,1,1,107,112,Qumqhs61gz7pb0rKtPl4lw,4.0,2016-11-25,"Yum! I have now been here twice and they never disappoint! So delicious! The pork meatballs were perfect and the pizzas are so good. I have had the Mushroom Pizza, the Pancetta pizza, and the Margherita pizza - all were fabulous. The sinless crust is good too, crispy! The burrata appetizer also worth getting - yum yum yum! They have these huge, delicious cookies too, which I like to get to go for later. I&#39;d give it 5 stars, but the service is hit or miss."
stella-barra-pizzeria-los-angeles,Anna D.,_i7eyZ7NOLhmyT5qfuCgfA,"Los Angeles, CA",0,1,1,132,144,T-VStx8N8gbtMQgTh7uUig,3.0,2016-11-25,"Is there anything more disappointing than going to a place with certain expectations and emerge completely disappointed? I always blame myself when my expectations are set too high because of a hype but when they are based on empirical evidence I expect the place to leave up to my expectations. This is a long winded way to arrive at the point of my contention with Pizza Barra. I had a pizza here a few times on occasion and I thought that they were okay, certainly not excitement building. Then, we came for a brunch and it turned out to be really nice even if we had to build our pizza ourselves. The main ingredient that made us fall in love with our brunch dish was the tomato jam on the pizza. It was thick, semi-tangy as tomato sauce ought to be and semi-sweet as a caramelized tomato sauce ought to be. In other words, it was perfect. I was filled with excitement to have my mouth with this deliciousness when we popped in for lunch but lo and behold the tomato jam appeared not as thick bright cherry colored thick paste as before but in onion-laden lumpy mass reminiscent of Trader Joe&#39;s marinara sauce and in taste didn&#39;t seem any different either. So, yah. 
There were other grievances: why a place like this that makes fresh cocktails can squeeze their own orange juice? Why bring 5 slices of bread when offering to bring 1 slice to scoop up the last bit of sauce (yes, my boyfriend is not as picky as me.) if I were the manager of this place I wouldn&#39;t be happy. What restaurants do not understand is that the devil is indeed hides in the details, every little thing counts if you want to have repeat customers."
