business_id,business_name,business_url,business_rating,business_categories,business_locationaddress,business_country,business_city,business_statecode,business_zipcode,business_reviewcount,is_claimed,snippet_text,offset
new-york-famous-pizza-and-falafel-grill-schaumburg-2,New York Famous Pizza & Falafel Grill,https://www.yelp.com/biz/new-york-famous-pizza-and-falafel-grill-schaumburg-2,4.5,"[Category(name='Pizza', alias='pizza'), Category(name='Falafel', alias='falafel'), Category(name='Halal', alias='halal')]","['Patel Brothers Plz', '825 W Higgins Rd']",US,Schaumburg,IL,60195,30,True,Came here on a Thursday night after a last minute detour from our original destination: Lou's.  The fam and I had been wanting to try this place for a...,0
family-house-schaumburg,Family House,https://www.yelp.com/biz/family-house-schaumburg,4.0,"[Category(name='Cantonese', alias='cantonese'), Category(name='Szechuan', alias='szechuan')]",['35 W Schaumburg Rd'],US,Schaumburg,IL,60194,45,True,"We were hungry while playing PokemonGo (nerds unite!) at the park, so we placed an order over the phone for some egg rolls and Salt&Pepper Cuttlefish while...",0
pita-house-restaurant-schaumburg-3,Pita House Restaurant,https://www.yelp.com/biz/pita-house-restaurant-schaumburg-3,4.0,"[Category(name='Middle Eastern', alias='mideastern'), Category(name='Mediterranean', alias='mediterranean')]",['365 S Roselle Rd'],US,Schaumburg,IL,60193,274,True,Always get the lamb entree. Its so tastey. The sauces that come with really compliment the lamb. The red sauce is really spicy. The portion is really big...,0
kumas-corner-schaumburg-schaumburg,Kuma's Corner Schaumburg,https://www.yelp.com/biz/kumas-corner-schaumburg-schaumburg,3.5,"[Category(name='Bars', alias='bars'), Category(name='Burgers', alias='burgers'), Category(name='American (Traditional)', alias='tradamerican')]",['1570 E Golf Rd'],US,Schaumburg,IL,60173,478,True,"I've been wanting to try this place for a while and finally got to try it...

1 upon arrival place was inviting, atmosphere was unique.

2 place was super...",0
westwood-tavern-schaumburg-3,Westwood Tavern,https://www.yelp.com/biz/westwood-tavern-schaumburg-3,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Bars', alias='bars')]",['1385 N Meacham Rd'],US,Schaumburg,IL,60173,372,True,"Westwood is a great bar were you can get great food ... 

They have every type of food that you can think of from barfood to great salad's even sushi really...",0
bisi-african-restaurant-schaumburg,Bisi African Restaurant,https://www.yelp.com/biz/bisi-african-restaurant-schaumburg,4.5,"[Category(name='African', alias='african')]","['853 S Roselle', 'Behind Littman Lighting']",US,Schaumburg,IL,60193,210,True,"Customer Service is Bar None!!!! The owner's husband was attentive,  patient, and took the time to inform us of the meal and drink options.   We think of...",0
minami-schaumburg,Minami,https://www.yelp.com/biz/minami-schaumburg,4.5,"[Category(name='Japanese', alias='japanese'), Category(name='Sushi Bars', alias='sushi')]",['175 W Golf Rd'],US,Schaumburg,IL,60195,46,True,Minami has the best service and the best sushi. My favorite rolls are the summer roll hell roll and volcano roll. Thier crab rangoons are amazing and I've...,0
the-beer-market-schaumburg-2,The Beer Market,https://www.yelp.com/biz/the-beer-market-schaumburg-2,4.0,"[Category(name='Pretzels', alias='pretzels'), Category(name='Beer Bar', alias='beerbar'), Category(name='Pizza', alias='pizza')]",['900 N Meacham Rd'],US,Schaumburg,IL,60173,133,True,"We had an outstanding experience!
My SO and I both ordered flights-- what a selection of beer. WOW.
Pizza was also on point. Crispy, well seasoned,...",0
kinfork-bbq-and-tap-schaumburg,Kinfork BBQ & Tap,https://www.yelp.com/biz/kinfork-bbq-and-tap-schaumburg,4.0,"[Category(name='Barbeque', alias='bbq'), Category(name='American (New)', alias='newamerican'), Category(name='Party & Event Planning', alias='eventplanning')]",['5 Woodfield Mall'],US,Schaumburg,IL,60173,139,True,"If Kinfork were a movie it might be called:

Mall Food: Evolved
Swill & Fed's Most BBQulinary Adventure
Dawn of the Fed (get it? that's the one in the...",0
portos-peri-peri-schaumburg-3,Porto's Peri Peri,https://www.yelp.com/biz/portos-peri-peri-schaumburg-3,3.5,"[Category(name='Portuguese', alias='portuguese'), Category(name='Halal', alias='halal'), Category(name='Chicken Shop', alias='chickenshop')]",['927 S Roselle Rd'],US,Schaumburg,IL,60193,75,True,The long awaited trip to Porto's Peri Peri. I have heard several of my cousins in Europe talk about this infamous Peri Peri..so I finally made the trip with...,0
salata-schaumburg-3,Salata,https://www.yelp.com/biz/salata-schaumburg-3,4.5,"[Category(name='Salad', alias='salad'), Category(name='Vegan', alias='vegan'), Category(name='Soup', alias='soup')]",['140 E Golf Rd'],US,Schaumburg,IL,60173,31,True,"Worth the splurge! I will admit the salads are a little on the expensive side, but they are absolutely delicious! The employees are always so nice too....",1
tô-pho-schaumburg-3,Tô Pho,https://www.yelp.com/biz/t%C3%B4-pho-schaumburg-3,4.0,"[Category(name='Vietnamese', alias='vietnamese'), Category(name='Taiwanese', alias='taiwanese'), Category(name='Asian Fusion', alias='asianfusion')]",['823 E Algonquin Rd'],US,Schaumburg,IL,60173,204,True,"This place is fantastic! I get the seafood pho each time and it is pho-king great! (Pun intended)

The broth is delicious, the portion is ample, and the...",2
firehouse-dogs-schaumburg,Firehouse Dogs,https://www.yelp.com/biz/firehouse-dogs-schaumburg,5.0,"[Category(name='Fast Food', alias='hotdogs')]",['1820 W Irving Park Rd'],US,Schaumburg,IL,60193,36,False,"Yep confirmed. Twenty-one 5 stars don't lie.

I ordered just a hot dog with fries and it was the best I've had in a long time. When I got it, it looked just...",3
yume-japanese-and-chinese-cuisine-schaumburg,Yume Japanese & Chinese Cuisine,https://www.yelp.com/biz/yume-japanese-and-chinese-cuisine-schaumburg,4.0,"[Category(name='Japanese', alias='japanese'), Category(name='Sushi Bars', alias='sushi'), Category(name='Chinese', alias='chinese')]",['754 E Schaumburg Rd'],US,Schaumburg,IL,60194,82,True,"I don't often write reviews.... but this place really deserves the kudos. 
The service is excellent. Food is delicious, flavorful and so fresh!
If you give...",4
wildberry-cafe-schaumburg-3,Wildberry Cafe,https://www.yelp.com/biz/wildberry-cafe-schaumburg-3,4.0,"[Category(name='Breakfast & Brunch', alias='breakfast_brunch')]",['1385 N Meacham Rd'],US,Schaumburg,IL,60173,817,True,"We must have driven past Wildberry at least a dozen times when we lived in Chicago. Being located 40 minutes away from us in Schaumburg however, it was...",4
jojos-schaumburg,Jojo's,https://www.yelp.com/biz/jojos-schaumburg,4.0,"[Category(name='Diners', alias='diners'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]",['1935 W Golf Rd'],US,Schaumburg,IL,60194,79,True,"jojo's is legit. 

there are two types of good diners.
1. super expensive + good service + good food. 

(you're paying extra for the overly polite white...",5
taqueria-los-juanes-schaumburg,Taqueria Los Juanes,https://www.yelp.com/biz/taqueria-los-juanes-schaumburg,4.0,"[Category(name='Mexican', alias='mexican')]",['914 Bode Rd'],US,Schaumburg,IL,60194,73,True,"Great little Mexican place -- authentic food, friendly service and a relaxed atmosphere.

This has become my local go-to for good Mexican food.  The shrimp...",6
koreana-schaumburg,Koreana,https://www.yelp.com/biz/koreana-schaumburg,4.0,"[Category(name='Korean', alias='korean')]",['1123 N Salem Dr'],US,Schaumburg,IL,60194,157,True,I'd say that this place is one of the better Korean restaurants in the Chicagoland area. Every meal comes with side order dishes including probably the best...,7
tous-les-jours-schaumburg,Tous Les Jours,https://www.yelp.com/biz/tous-les-jours-schaumburg,4.5,"[Category(name='Cafes', alias='cafes'), Category(name='Coffee & Tea', alias='coffee'), Category(name='Bakeries', alias='bakeries')]",['20 E Golf Rd'],US,Schaumburg,IL,60173,109,True,I've taken my mother-in-law and my daughter to this patisserie several times.  They all love this place.  This is now my daughter's favorite place to hang...,8
stonewood-ale-house-schaumburg-2,Stonewood Ale House,https://www.yelp.com/biz/stonewood-ale-house-schaumburg-2,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Bars', alias='bars')]",['601 Mall Dr'],US,Schaumburg,IL,60173,295,True,Much better. It's been a few months and we figured we would try again.  My mother in law took the plunge and ordered the ribs.  It took a second and I...,9
granite-city-food-and-brewery-schaumburg,Granite City Food & Brewery,https://www.yelp.com/biz/granite-city-food-and-brewery-schaumburg,3.5,"[Category(name='Breweries', alias='breweries'), Category(name='American (Traditional)', alias='tradamerican')]",['801 Plaza Drive'],US,Schaumburg,IL,60173,224,True,"I've been to Granite City a few times now. Each time I would say it deserves 4 stars. The ambiance is excellent, its cozy, warm, and comfortable; which...",10
egg-harbor-cafe-schaumburg-2,Egg Harbor Cafe,https://www.yelp.com/biz/egg-harbor-cafe-schaumburg-2,4.5,"[Category(name='Breakfast & Brunch', alias='breakfast_brunch'), Category(name='Gluten-Free', alias='gluten_free'), Category(name='Sandwiches', alias='sandwiches')]","['Meacham Point', '1310 American Ln']",US,Schaumburg,IL,60173,97,True,This place always has great food and service no matter which location you pick! I would definitely recommend this restaurant for breakfast any time. They do...,11
godavari-chicago-schaumburg,Godavari Chicago,https://www.yelp.com/biz/godavari-chicago-schaumburg,3.5,"[Category(name='Indian', alias='indpak')]",['167 W Golf Rd'],US,Schaumburg,IL,60195,97,True,"My disclaimer is that I have never eaten at an Indian restaurant so I may have no idea what I'm talking about. 

Anyhow, this place was legit. I had tried...",12
pilot-petes-schaumburg-2,Pilot Pete's,https://www.yelp.com/biz/pilot-petes-schaumburg-2,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Burgers', alias='burgers'), Category(name='Seafood', alias='seafood')]",['905 W Irving Park Rd'],US,Schaumburg,IL,60193,272,True,"Stopped in here with a customer for a little bit of a happy hour and celebration.

I ordered the chicken tenders, and the Buffalo chicken dip. Both were...",13
weber-grill-restaurant-schaumburg-2,Weber Grill Restaurant,https://www.yelp.com/biz/weber-grill-restaurant-schaumburg-2,3.5,"[Category(name='Barbeque', alias='bbq'), Category(name='Steakhouses', alias='steak'), Category(name='Seafood', alias='seafood')]",['1010 N Meacham Rd'],US,Schaumburg,IL,60173,417,True,"My lovely wife and I were in town and I was unfortunately sick as a dog! So I didn't get to enjoy this to the level it deserved.

First service was awesome!...",14
honest-schaumburg,Honest,https://www.yelp.com/biz/honest-schaumburg,3.0,"[Category(name='Indian', alias='indpak')]",['835 W Higgins Rd'],US,Schaumburg,IL,60195,48,True,"An exclusive review for downright one of the best Pav Bhaji in the area!! It really is as good as it gets. Authentic taste, great quality and generous...",15
grill-chasers-schaumburg,Grill Chasers,https://www.yelp.com/biz/grill-chasers-schaumburg,4.5,"[Category(name='Food Trucks', alias='foodtrucks'), Category(name='Barbeque', alias='bbq')]",['627 Estes Ave'],US,Schaumburg,IL,60193,32,True,My coworker and I got grill chasers tonight in all plac s -- but winnetka! Added the flavor the town was missing. We had the pleasure of meeting Jamie and...,16
chicago-prime-italian-schaumburg,Chicago Prime Italian,https://www.yelp.com/biz/chicago-prime-italian-schaumburg,4.0,"[Category(name='Italian', alias='italian'), Category(name='Music Venues', alias='musicvenues'), Category(name='Wine Bars', alias='wine_bars')]",['1370 E Bank Dr'],US,Schaumburg,IL,60173,135,True,"Amazing food!

We got the sausage and pepper appetizer which was very yummy.

The vodka sauce with square noodles were amazing! Add the scallops for even...",17
panchos-taqueria-and-catering-schaumburg,Panchos Taqueria And Catering,https://www.yelp.com/biz/panchos-taqueria-and-catering-schaumburg,4.5,"[Category(name='Mexican', alias='mexican')]",['909 W Wise Rd'],US,Schaumburg,IL,60193,60,True,"I want to swim in a pool of their salsa and have a float made of tortilla chips. 

We ordered from here for the first time tonight and are so thrilled with...",19
pie-five-pizza-co-schaumburg,Pie Five Pizza Co,https://www.yelp.com/biz/pie-five-pizza-co-schaumburg,4.0,"[Category(name='Pizza', alias='pizza'), Category(name='Salad', alias='salad'), Category(name='Gluten-Free', alias='gluten_free')]",['1428 N Meacham Rd'],US,Schaumburg,IL,60173,91,True,"The food was amazing. What I appreciated most was the pricing. It was $7.49 for a pre-designed pizza, create your own pizza, or a salad. 
The choices for...",19
la-unica-cafe-schaumburg-3,La Unica Cafe,https://www.yelp.com/biz/la-unica-cafe-schaumburg-3,4.0,"[Category(name='Cafes', alias='cafes'), Category(name='Latin American', alias='latin')]",['1083 N Salem'],US,Schaumburg,IL,60194,87,True,Nice employees and great food in this fast casual place in an  unassuming strip mall. I like that you don't have to spend much to fill up here. Fried yuca...,20
portillos-hot-dogs-and-barnellis-salad-bowl-schaumburg,Portillo's Hot Dogs & Barnelli's Salad Bowl,https://www.yelp.com/biz/portillos-hot-dogs-and-barnellis-salad-bowl-schaumburg,4.0,"[Category(name='Hot Dogs', alias='hotdog'), Category(name='Salad', alias='salad'), Category(name='Burgers', alias='burgers')]",['611 E Golf Rd'],US,Schaumburg,IL,60173,337,True,"Cannot go wrong here. I was in town for 7 days and ate here 3 times. 

If your hungry try the combo.  It's Italian sausage and Italian Beef on a bun. Had...",21
village-tavern-and-grill-schaumburg-2,Village Tavern & Grill,https://www.yelp.com/biz/village-tavern-and-grill-schaumburg-2,4.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Burgers', alias='burgers')]",['901 W Wise Rd'],US,Schaumburg,IL,60193,302,True,"Well, ya kinda feel like Norm from Cheers when you come to this fine establishment.  Even the servers start to remember what you're drinking if you come...",22
dan-thai-schaumburg,Dan Thai,https://www.yelp.com/biz/dan-thai-schaumburg,4.0,"[Category(name='Thai', alias='thai')]",['2251 W Schaumburg Rd'],US,Schaumburg,IL,60194,156,True,"Super Yummy food here!
I just had 2 Shrimp Spring Rolls... So much flavor and so healthy!  My go to snack when I get hungry at work.  

I also, had the...",23
big-bowl-schaumburg,Big Bowl,https://www.yelp.com/biz/big-bowl-schaumburg,3.5,"[Category(name='Chinese', alias='chinese'), Category(name='Thai', alias='thai')]",['1950 E Higgins Rd'],US,Schaumburg,IL,60173,362,True,"I have to say, it took two times to seal the deal but today we came in for dinner and saw the man sitting next to us & his plate and HAD to know what it...",24
ram-restaurant-and-brewhouse-schaumburg,Ram Restaurant & Brewhouse,https://www.yelp.com/biz/ram-restaurant-and-brewhouse-schaumburg,3.5,"[Category(name='Breweries', alias='breweries'), Category(name='Burgers', alias='burgers'), Category(name='American (Traditional)', alias='tradamerican')]","['1901 McConnor Pkwy', 'Ste 4-103']",US,Schaumburg,IL,60173,302,True,I've always been weary of the corporate chain brewery restaurant after being disappointed so many times by others. Much of the time a lot of these places...,26
sampurnas-indian-flavor-schaumburg,Sampurna's Indian Flavor,https://www.yelp.com/biz/sampurnas-indian-flavor-schaumburg,4.0,"[Category(name='Indian', alias='indpak')]",['847 E Algonquin Rd'],US,Schaumburg,IL,60173,88,True,"This is pretty Tiny but very clean place.

They usually have their Biryani in containers in thrupthi foods. This is the first time i actually drove to the...",26
connie-jeans-cuisine-schaumburg,Connie Jean's Cuisine,https://www.yelp.com/biz/connie-jeans-cuisine-schaumburg,4.5,"[Category(name='Delis', alias='delis'), Category(name='Cafes', alias='cafes'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]","['1933 N Meacham Rd', 'Ste 130']",US,Schaumburg,IL,60173,6,True,Connie is a true life saver and exactly the kind of small business owner you want to support.  Ive been here every day for breakfast since I found out about...,27
lou-malnatis-pizzeria-schaumburg-2,Lou Malnati's Pizzeria,https://www.yelp.com/biz/lou-malnatis-pizzeria-schaumburg-2,4.0,"[Category(name='Pizza', alias='pizza'), Category(name='Italian', alias='italian')]",['1 S Roselle Rd'],US,Schaumburg,IL,60193,414,True,"Famous classic Chicago pizza

The place is packed at 6:30pm on a Thursday night.  Looked mostly like regulars and locals. I had to park in the back 40 and...",28
sushi-ya-schaumburg,Sushi Ya,https://www.yelp.com/biz/sushi-ya-schaumburg,4.0,"[Category(name='Japanese', alias='japanese'), Category(name='Sushi Bars', alias='sushi')]",['261 S Roselle Rd'],US,Schaumburg,IL,60193,522,True,"This place is delicious! The rolls are fantastic, the service is good, and the chefs make the entire experience fun! We have been here a few times, once for...",29
bahama-breeze-schaumburg,Bahama Breeze,https://www.yelp.com/biz/bahama-breeze-schaumburg,3.5,"[Category(name='Bars', alias='bars'), Category(name='Seafood', alias='seafood'), Category(name='Latin American', alias='latin')]",['406 E Golf Rd'],US,Schaumburg,IL,60173,331,True,I am in love with the happy hour half off apps... the best coconut shrimp  The cocktails are the best  as soon as I walk In Bahama breeze I feel like I'm in...,30
snuggery-schaumburg,Snuggery,https://www.yelp.com/biz/snuggery-schaumburg,2.5,"[Category(name='Pubs', alias='pubs'), Category(name='American (Traditional)', alias='tradamerican')]",['1540 N Roselle Rd'],US,Schaumburg,IL,60195,86,True,"The first time I went here it was just to check the place out.  I sat at the bar, ordered a draft beer and people watched.  It looked like I place I wanted...",31
sake-sushi-and-grill-schaumburg,Sake Sushi & Grill,https://www.yelp.com/biz/sake-sushi-and-grill-schaumburg,4.0,"[Category(name='Japanese', alias='japanese'), Category(name='Sushi Bars', alias='sushi')]",['697 E Golf Rd'],US,Schaumburg,IL,60173,235,True,"Sake sushi is the best sushi place in the area. I have tried multiple sushi places since moving to this area 2 months ago and no other place compares. 

I...",32
roti-modern-mediterranean-schaumburg,Roti Modern Mediterranean,https://www.yelp.com/biz/roti-modern-mediterranean-schaumburg,3.5,"[Category(name='Mediterranean', alias='mediterranean'), Category(name='Salad', alias='salad'), Category(name='Sandwiches', alias='sandwiches')]",['892 N Meacham Rd'],US,Schaumburg,IL,60173,107,True,"Yet another chipotle but with better quality and better food! 
Very reasonable and large portions. 
Good options to choose from and variety of add ons....",33
handsome-bakery-schaumburg,Handsome Bakery,https://www.yelp.com/biz/handsome-bakery-schaumburg,4.5,"[Category(name='Cafes', alias='cafes'), Category(name='Bakeries', alias='bakeries')]",['204 E Golf Rd'],US,Schaumburg,IL,60173,15,True,"Unique flavors at this bakery! Kimchi corquette, green tea filled sweet bread, but also more traditional croissants and cookies. Excellent breakfast...",34
panchos-burritos-schaumburg,Pancho's Burritos,https://www.yelp.com/biz/panchos-burritos-schaumburg,3.5,"[Category(name='Mexican', alias='mexican')]",['816 W Golf Rd'],US,Schaumburg,IL,60194,71,True,"Prices are to high and it is not the best mexican food, even in the website says a torta is $4.99 and they charged me $7 for it 
Also my friend ask for 4...",35
bawarchi-biryani-point-schaumburg-2,Bawarchi Biryani Point,https://www.yelp.com/biz/bawarchi-biryani-point-schaumburg-2,3.5,"[Category(name='Indian', alias='indpak')]",['855 E Schaumburg Rd'],US,Schaumburg,IL,60194,54,True,"We came here for dinner the other night, it was a party of 15 people. this was my first time at this place, I have heard good things about it. The...",35
giordanos-schaumburg,Giordano's,https://www.yelp.com/biz/giordanos-schaumburg,3.5,"[Category(name='Pizza', alias='pizza'), Category(name='Salad', alias='salad'), Category(name='Italian', alias='italian')]",['930 N Meacham Rd'],US,Schaumburg,IL,60173,44,True,"Can't go to Chicago area and not eat deep dish pizza!!
My wife and I walked into this Giordano's restaurant on a Friday night at 7:30pm, fully expecting to...",36
mugs-pizza-and-ribs-schaumburg,Mugs Pizza & Ribs,https://www.yelp.com/biz/mugs-pizza-and-ribs-schaumburg,3.0,"[Category(name='Pizza', alias='pizza')]",['24 W Schaumburg Rd'],US,Schaumburg,IL,60194,59,True,We placed our first order with Muggs at almost 1 a.m. and it arrived in about 40 min which was great as they said an hour and 15 !  All the food was hot. We...,37
sizzling-wok-schaumburg,Sizzling Wok,https://www.yelp.com/biz/sizzling-wok-schaumburg,4.0,"[Category(name='Cantonese', alias='cantonese'), Category(name='Szechuan', alias='szechuan'), Category(name='Desserts', alias='desserts')]",['837 E Algonquin Rd'],US,Schaumburg,IL,60173,21,True,Huffington Post has been talking smack about us Yelpers using 5 stars when its a hole-in-the-wall.  Here I am doing just that.  Shows what I think about the...,38
shophouse-southeast-asian-kitchen-schaumburg,ShopHouse Southeast Asian Kitchen,https://www.yelp.com/biz/shophouse-southeast-asian-kitchen-schaumburg,3.0,"[Category(name='Thai', alias='thai'), Category(name='Asian Fusion', alias='asianfusion'), Category(name='Vietnamese', alias='vietnamese')]",['1022 N Meacham Rd'],US,Schaumburg,IL,60173,107,True,Delicious! I'd heard of this southeast Asian concept chipotle a few years ago when it was in the works. Didn't realize that there was one so close to me -...,39
hong-kong-café-schaumburg-2,Hong Kong Café,https://www.yelp.com/biz/hong-kong-caf%C3%A9-schaumburg-2,4.0,"[Category(name='Chinese', alias='chinese')]",['1608 E Algonquin Rd'],US,Schaumburg,IL,60173,139,False,"It's kind of in the middle of nowhere, but Hong Kong Café has some pretty good Chinese food to go.

I grabbed the Mongolian Chicken special with fried rice...",40
daruma-japanese-restaurant-schaumburg,Daruma Japanese Restaurant,https://www.yelp.com/biz/daruma-japanese-restaurant-schaumburg,4.5,"[Category(name='Japanese', alias='japanese'), Category(name='Sushi Bars', alias='sushi')]",['1823 W Golf Rd'],US,Schaumburg,IL,60194,188,False,"If you love sushi and ramen, this is about as good as it gets in Chicagoland. The salmon and tomago nigiri were fantastic and we had to hold ourselves back...",43
punch-bowl-social-schaumburg,Punch Bowl Social,https://www.yelp.com/biz/punch-bowl-social-schaumburg,3.5,"[Category(name='Gastropubs', alias='gastropubs'), Category(name='American (New)', alias='newamerican'), Category(name='Bowling', alias='bowling')]",['1100 American Ln'],US,Schaumburg,IL,60173,151,True,"What a fun place!  Clare, our server was so friendly and attentive.   The menu is full of new takes on old classics and they all WORK!  The appetizers...",44
tilted-kilt-pub-and-eatery-schaumburg,Tilted Kilt Pub & Eatery,https://www.yelp.com/biz/tilted-kilt-pub-and-eatery-schaumburg,3.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Pubs', alias='pubs'), Category(name='Sports Bars', alias='sportsbars')]",['1140 E Higgins Rd'],US,Schaumburg,IL,60173,119,True,"Seems to be high turnover so we often come in to find our favorite bartenders have left.   (Thankfully one of our favorites is,still there on...",44
checkers-pancake-house-schaumburg,Checkers Pancake House,https://www.yelp.com/biz/checkers-pancake-house-schaumburg,4.0,"[Category(name='Breakfast & Brunch', alias='breakfast_brunch')]",['506 W Wise Rd'],US,Schaumburg,IL,60193,69,True,"I've been coming here for years, since it used to be TJ's.  And it keeps getting better! 

Most recently, I took my family for a late breakfast.  The...",44
yus-mandarin-restaurant-schaumburg,Yu's Mandarin Restaurant,https://www.yelp.com/biz/yus-mandarin-restaurant-schaumburg,3.5,"[Category(name='Chinese', alias='chinese')]",['200 E Golf Rd'],US,Schaumburg,IL,60173,681,True,"This is my go-to Chinese food spot in the suburbs. My parents feel the same way, and we're all Chinese so that's saying something. One of the chefs has the...",44
meatheads-schaumburg,Meatheads,https://www.yelp.com/biz/meatheads-schaumburg,3.5,"[Category(name='Burgers', alias='burgers')]","['Streets of Woodfield Shopping Ctr', '601 N Martingale Rd, Ste 324']",US,Schaumburg,IL,60173,206,True,Food was good. Several choices. Order at counter then food served. Meal was served quickly hot and tasty. Can build your own Burger or choose one of their...,45
inchins-bamboo-garden-schaumburg,Inchin's Bamboo Garden,https://www.yelp.com/biz/inchins-bamboo-garden-schaumburg,3.5,"[Category(name='Indian', alias='indpak'), Category(name='Asian Fusion', alias='asianfusion'), Category(name='Chinese', alias='chinese')]",['1817 W Golf Rd'],US,Schaumburg,IL,60194,52,True,5 stars all around. Excellent service and explanations offered with a smile. Nice ambiance. Dishes with great flavor. Very reasonable prices and good...,47
harolds-chicken-schaumburg-6,Harold's Chicken,https://www.yelp.com/biz/harolds-chicken-schaumburg-6,2.5,"[Category(name='Chicken Wings', alias='chicken_wings')]",['1318 N Roselle Rd'],US,Schaumburg,IL,60195,70,True,"We are very familiar with cooked to order chicken.  It takes time--sometimes lots of time.  That said, we called our first order in.  Arrived at the store...",48
morettis-ristorante-and-pizzeria-schaumburg,Moretti's Ristorante & Pizzeria,https://www.yelp.com/biz/morettis-ristorante-and-pizzeria-schaumburg,3.5,"[Category(name='Italian', alias='italian'), Category(name='Pizza', alias='pizza')]",['1893 Walden Office Sq'],US,Schaumburg,IL,60173,167,True,loved the food! was recommed to come here by moh form the holiday inn front desk! what a nice little place :),49
