business_id,business_name,business_url,business_rating,business_categories,business_locationaddress,business_country,business_city,business_statecode,business_zipcode,business_reviewcount,is_claimed,snippet_text,offset
dugans-chicago,Dugan's,https://www.yelp.com/biz/dugans-chicago,3.5,"[Category(name='Pubs', alias='pubs')]",['128 S Halsted St'],US,Chicago,IL,60661,104,True,Hot bartenders and reasonable drink prices - great neighborhood bar - good music Saturday night - it's a joint!,0
lizzie-mcneills-irish-pub-chicago,Lizzie McNeill's Irish Pub,https://www.yelp.com/biz/lizzie-mcneills-irish-pub-chicago,3.0,"[Category(name='Pubs', alias='pubs'), Category(name='Sports Bars', alias='sportsbars')]",['400 N McClurg Ct'],US,Chicago,IL,60611,165,True,"I was introduced to Lizzie McNeill's through a bowling league that I was apart of. I've been here countless times and the place is growing on me. 

When you...",0
dublin-bar-and-grill-chicago,Dublin Bar & Grill,https://www.yelp.com/biz/dublin-bar-and-grill-chicago,3.5,"[Category(name='Irish', alias='irish'), Category(name='Pubs', alias='pubs')]",['1050 N State St'],US,Chicago,IL,60610,316,False,"Love the staff at this bar/restaurant/pub!  The staff & service is where all the stars come from, while the food is delicious, it's not Alinea. 

It's right...",0
the-grafton-chicago,The Grafton,https://www.yelp.com/biz/the-grafton-chicago,4.0,"[Category(name='Pubs', alias='pubs'), Category(name='Irish', alias='irish')]",['4530 N Lincoln Ave'],US,Chicago,IL,60625,460,True,"A friend and I stopped in on a Sunday afternoon around 2.  It was almost completely empty inside, but since it was nice out, we decided to sit outside.  We...",0
poag-mahones-chicago-2,Poag Mahone's,https://www.yelp.com/biz/poag-mahones-chicago-2,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Burgers', alias='burgers')]",['333 S Wells St'],US,Chicago,IL,60604,238,True,I've been going here for about 8 years for lunch and after work drinks. They've had consistently good quality Irish Pub Food - my favorite crispy chicken...,0
galway-arms-chicago,Galway Arms,https://www.yelp.com/biz/galway-arms-chicago,4.0,"[Category(name='Irish', alias='irish'), Category(name='Irish Pub', alias='irish_pubs')]",['2442 N Clark St'],US,Chicago,IL,60614,275,True,Most authentic Irish Pub in the city. Maybe the country. Also has great food and actual Irish bartenders. Don't miss the live Irish music!,0
o-learys-public-house-chicago,O'Leary's Public House,https://www.yelp.com/biz/o-learys-public-house-chicago,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='Irish', alias='irish')]",['541 N Wells St'],US,Chicago,IL,60610,79,False,"Your lovable dive bar, O'Leary's Public House provides a low key and down-to-earth bar experience. 

Oh I needed my time at O'Leary's Public House. After...",0
drum-and-monkey-chicago,Drum & Monkey,https://www.yelp.com/biz/drum-and-monkey-chicago,3.5,"[Category(name='Irish', alias='irish'), Category(name='Pubs', alias='pubs')]",['1435 W Taylor St'],US,Chicago,IL,60607,102,True,Comfortable bar with friendly staff and great service.  We met some friends here on Saturday night to watch the game.  I can't comment on the food because I...,0
pippins-tavern-chicago,Pippin's Tavern,https://www.yelp.com/biz/pippins-tavern-chicago,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='Irish Pub', alias='irish_pubs')]",['806 N Rush St'],US,Chicago,IL,60611,260,True,"Overall: Good hidden dive bar in the midst of all the glitz and glamour of downtown.

The good: It has a divey feel in the middle of downtown, which is...",0
harrigans-chicago,Harrigan's,https://www.yelp.com/biz/harrigans-chicago,4.0,"[Category(name='Pubs', alias='pubs')]",['2816 N Halsted St'],US,Chicago,IL,60657,50,True,"As of this writing, I've published over 700 reviews, and I've never updated a 2-star review to a 5 star.  Until now.  Back in 2012, maybe Harrigan's had a...",0
kitty-o-sheas-chicago,Kitty O'Shea's,https://www.yelp.com/biz/kitty-o-sheas-chicago,3.0,"[Category(name='Irish', alias='irish'), Category(name='Gastropubs', alias='gastropubs')]",['720 S Michigan Ave'],US,Chicago,IL,60605,143,False,"Got the Atlantic cod sandwich and the Cesar salad to go (hotel guests only can preorder).

The sandwich was good. Good sized fish that wasn't too battered...",1
wilde-bar-and-restaurant-chicago,Wilde Bar & Restaurant,https://www.yelp.com/biz/wilde-bar-and-restaurant-chicago,4.0,"[Category(name='Pubs', alias='pubs'), Category(name='Irish', alias='irish')]",['3130 N Broadway St'],US,Chicago,IL,60657,895,True,"We started out looking for something ""different"". We initially headed to Mortar and Pestle just down the street from Wilde - 45 minute wait! There are tons...",2
paddy-longs-chicago-2,Paddy Long's,https://www.yelp.com/biz/paddy-longs-chicago-2,4.0,"[Category(name='Pubs', alias='pubs'), Category(name='Irish', alias='irish')]",['1028 W Diversey Pkwy'],US,Chicago,IL,60614,345,True,"As other Yelpers have already paved a trail of compliments, I will only echo praise to Paddy's homage to bacon, deliciously dangerous bar cuisine, and...",3
duke-of-perth-chicago,Duke Of Perth,https://www.yelp.com/biz/duke-of-perth-chicago,4.0,"[Category(name='Pubs', alias='pubs'), Category(name='Fish & Chips', alias='fishnchips'), Category(name='Scottish', alias='scottish')]",['2913 N Clark St'],US,Chicago,IL,60657,519,True,"This is my favorite bar in Chicago. My boyfriend and I frequent the Duke on Tuesday's because they offer $5 drafts, and the beer is absolutely delicious!...",3
the-irish-oak-chicago-2,The Irish Oak,https://www.yelp.com/biz/the-irish-oak-chicago-2,3.5,"[Category(name='Irish', alias='irish'), Category(name='Pubs', alias='pubs'), Category(name='Chicken Wings', alias='chicken_wings')]",['3511 N Clark St'],US,Chicago,IL,60657,174,True,"Once I heard fishbowl, I was sold. When I discovered they were $30 a bowl, I was elated.

They both taste like Powerade. The red one is slightly better than...",4
butch-mcguires-chicago-2,Butch McGuire's,https://www.yelp.com/biz/butch-mcguires-chicago-2,3.5,"[Category(name='Irish', alias='irish'), Category(name='Irish Pub', alias='irish_pubs')]",['20 W Division St'],US,Chicago,IL,60610,200,True,"BEST HAPPY HOUR IN CHICAGO. Hands down a happy hour you won't find anywhere. $3 (all) beers, and fantastic food specials everyday all day! The heart and...",5
mcnamaras-chicago,McNamara's,https://www.yelp.com/biz/mcnamaras-chicago,4.0,"[Category(name='Pubs', alias='pubs'), Category(name='Irish', alias='irish')]",['4328 W Irving Park Rd'],US,Chicago,IL,60641,190,True,"Loved the corn beef hash, and the soda bread was delicious. My boyfriend had the traditional Irish breakfast, and he enjoyed every bit, including the white...",6
barney-callaghans-pub-chicago,Barney Callaghan's Pub,https://www.yelp.com/biz/barney-callaghans-pub-chicago,4.5,"[Category(name='Pubs', alias='pubs')]",['10618 S Western Ave'],US,Chicago,IL,60643,27,False,"This is my favorite Irish pub on Western Ave....and in Chicago in general.  

This is a place where everyone and anyone feels welcome when they walk through...",7
corcorans-grill-and-pub-chicago,Corcoran's Grill & Pub,https://www.yelp.com/biz/corcorans-grill-and-pub-chicago,3.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Pubs', alias='pubs'), Category(name='Fish & Chips', alias='fishnchips')]",['1615 N Wells St'],US,Chicago,IL,60614,269,True,"Me,wifey and her mom went this past Sunday. Wifey had bangers and mash which she said were out of this world. I on the other hand chose the pub Burger with...",8
millers-pub-chicago,Miller's Pub,https://www.yelp.com/biz/millers-pub-chicago,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Pubs', alias='pubs')]",['134 S Wabash Ave'],US,Chicago,IL,60603,856,False,I went on a history tour of Chicago that ended at Miller's pub because of it's historical nature. Most of the bartenders have worked here their whole lives...,9
the-curragh-irish-pub-chicago,The Curragh Irish Pub,https://www.yelp.com/biz/the-curragh-irish-pub-chicago,4.0,"[Category(name='Irish', alias='irish'), Category(name='Pubs', alias='pubs'), Category(name='American (New)', alias='newamerican')]",['6705 N Northwest Hwy'],US,Chicago,IL,60631,186,True,I only stopped by here to meet my friends who ran away from a creeper at Firewater. My friends and I only had a few drinks there and sat outside. It was...,11
kellys-pub-chicago,Kelly's Pub,https://www.yelp.com/biz/kellys-pub-chicago,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='American (Traditional)', alias='tradamerican')]",['949 W Webster Ave'],US,Chicago,IL,60614,123,True,My friends and I really love Kelly's Pub.  Old Irish Pub that has great service and a great atmosphere. We love the bartender Anthony! Along with all the...,12
timothy-o-tooles-pub-chicago-chicago-2,Timothy O'Toole's Pub Chicago,https://www.yelp.com/biz/timothy-o-tooles-pub-chicago-chicago-2,3.5,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='Burgers', alias='burgers')]",['622 N Fairbanks Ct'],US,Chicago,IL,60611,700,True,"Bacon jam burger. I've been staying in the W two blocks away from this place. It's very good. 
I've picked the bacon Jane each time I went. 
They don't have...",13
glascotts-chicago,Glascott's,https://www.yelp.com/biz/glascotts-chicago,3.5,"[Category(name='Pubs', alias='pubs')]",['2158 N Halsted St'],US,Chicago,IL,60614,120,True,"If I had one issues, it would be a lack of brandy. Bartenders claim they don't stock any brandy.",14
monks-pub-chicago,Monk's Pub,https://www.yelp.com/biz/monks-pub-chicago,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='Burgers', alias='burgers'), Category(name='Sandwiches', alias='sandwiches')]",['205 W Lake St'],US,Chicago,IL,60606,391,True,Great chill bar to come after work if you're looking for a noisy casual spot to just relax.  They have a beer menu and it won't disappoint.  As of October...,15
brehon-pub-chicago,Brehon Pub,https://www.yelp.com/biz/brehon-pub-chicago,3.5,"[Category(name='Pubs', alias='pubs')]",['731 N Wells St'],US,Chicago,IL,60654,97,True,"Good PubGrub and well-made drinks. 

FOOD: I've only had the fries and the macaroni and cheese but the Mac was awesome. Very cheesy, and the shrimp are...",16
the-hidden-shamrock-chicago,The Hidden Shamrock,https://www.yelp.com/biz/the-hidden-shamrock-chicago,3.5,"[Category(name='Irish', alias='irish'), Category(name='Gastropubs', alias='gastropubs')]",['2723 N Halsted St'],US,Chicago,IL,60614,136,True,"Hidden Shamrock can be your, ""where everyone knows your name"" bar.    ....It is for me! Literally everyone knows me there and I love it. 

Their best kept...",17
kaseys-tavern-chicago,Kasey's Tavern,https://www.yelp.com/biz/kaseys-tavern-chicago,4.0,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='Pubs', alias='pubs')]",['701 S Dearborn St'],US,Chicago,IL,60605,201,True,"This place makes me feel like I'm In a friendly pub in London circa 1995. On the cold, gray patio with the windblown flower boxes everyone knows everyone...",18
green-door-tavern-chicago,Green Door Tavern,https://www.yelp.com/biz/green-door-tavern-chicago,4.0,"[Category(name='Pubs', alias='pubs'), Category(name='American (Traditional)', alias='tradamerican')]",['678 N Orleans St'],US,Chicago,IL,60654,354,True,"Fantastic spot. From the history we read online, my friends and I decided to have dinner here on our first night in Chicago. The service and food were both...",19
the-irish-nobleman-chicago,The Irish Nobleman,https://www.yelp.com/biz/the-irish-nobleman-chicago,4.0,"[Category(name='Irish Pub', alias='irish_pubs')]",['1367 W Erie St'],US,Chicago,IL,60642,30,False,"I used to come occasionally when it was J Patricks, as i live in the neighborhood, but the service was awful. i tried to like it, I wanted to like it, but...",20
elephant-and-castle-chicago-5,Elephant & Castle,https://www.yelp.com/biz/elephant-and-castle-chicago-5,3.0,"[Category(name='Pubs', alias='pubs'), Category(name='British', alias='british')]",['111 West Adams Street'],US,Chicago,IL,60603,415,True,"I am in Chicago for a conference and stopped in because it was close to the Sears tower (IDGAF what the actual name is currently). 

Anyway, from what I...",21
river-shannon-chicago-2,River Shannon,https://www.yelp.com/biz/river-shannon-chicago-2,4.0,"[Category(name='Pubs', alias='pubs')]",['425 W Armitage Ave'],US,Chicago,IL,60614,78,True,"You know how identity crisis isn't a bad thing if the person is charming enough? Boom. Everything is made and prepared as well as you would want, which...",22
pint-chicago-2,Pint,https://www.yelp.com/biz/pint-chicago-2,3.0,"[Category(name='Bars', alias='bars'), Category(name='Irish', alias='irish')]",['1547 N Milwaukee Ave'],US,Chicago,IL,60622,341,True,This bar was suggested to me by a friend and I'm glad I decided to come here! A friend and I stopped by on a Friday afternoon and were there until about...,22
division-ale-house-chicago,Division Ale House,https://www.yelp.com/biz/division-ale-house-chicago,3.5,"[Category(name='Irish', alias='irish'), Category(name='Sports Bars', alias='sportsbars'), Category(name='Karaoke', alias='karaoke')]",['1942 W Division St'],US,Chicago,IL,60622,131,True,"Decent food, typical bar type bites. Love the truffle fries and burger I usually get. Staff is friendly and polite. They seem better on a Friday or Sat...",23
bridget-mcneills-chicago-2,Bridget McNeill's,https://www.yelp.com/biz/bridget-mcneills-chicago-2,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Burgers', alias='burgers')]",['420 W Belmont Ave'],US,Chicago,IL,60657,146,True,"I'm a fan. I stopped in for dinner on a Friday night and it was nice, low key meal. The staff was all super friendly and food was pretty good. Balsamic...",24
o-donovans-chicago-2,O'Donovan's,https://www.yelp.com/biz/o-donovans-chicago-2,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='Sports Bars', alias='sportsbars')]",['2100 W Irving Park Rd'],US,Chicago,IL,60618,324,True,We LOVE this bar! It's our favorite spot to watch games or just meet with friends for dinner and drinks. The food is superb and the service is excellent!...,26
galvins-public-house-chicago,Galvin's Public House,https://www.yelp.com/biz/galvins-public-house-chicago,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='Irish', alias='irish')]",['5901 W Lawrence Ave'],US,Chicago,IL,60630,80,True,"I can't believe I haven't reviewed Galvin's yet! I live in the neighborhood and have been coming here for years, and I have nothing but good things to say...",27
paddy-macs-chicago,Paddy Mac's,https://www.yelp.com/biz/paddy-macs-chicago,4.0,"[Category(name='Irish', alias='irish'), Category(name='Pubs', alias='pubs')]",['4157 N Pulaski Rd'],US,Chicago,IL,60641,110,True,"A good neighborhood bar. Good for sports games, a $5-10 cover is usually charged during bug sports events.

Daily specials are good for those who are...",28
clover-chicago,Clover,https://www.yelp.com/biz/clover-chicago,4.0,"[Category(name='Pubs', alias='pubs'), Category(name='Sports Bars', alias='sportsbars')]",['722 W Grand Ave'],US,Chicago,IL,60654,40,True,"My favorite little neighborhood bar! Great staff, wonderful drink specials and steel tip darts...what more can you ask for. 
Recently they expanded and...",29
celtic-crown-public-house-chicago,Celtic Crown Public House,https://www.yelp.com/biz/celtic-crown-public-house-chicago,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='American (New)', alias='newamerican')]",['4301 N Western Ave'],US,Chicago,IL,60618,167,True,"First time here and I was really impressed. Ordered lunch special half sandwich, cup of soup, chips, soft drink $7.99 (full sandwich also available $11.99)....",30
vaughans-pub-and-grill-chicago,Vaughan's Pub & Grill,https://www.yelp.com/biz/vaughans-pub-and-grill-chicago,4.0,"[Category(name='Irish', alias='irish'), Category(name='Pubs', alias='pubs')]",['5485 N Northwest Hwy'],US,Chicago,IL,60630,68,True,Absolutely loved this place. This is a neighborhood bar - a real Irish Pub staffed with servers and bartenders from Ireland. The ambiance is very...,31
tilted-kilt-pub-and-eatery-chicago,Tilted Kilt Pub & Eatery,https://www.yelp.com/biz/tilted-kilt-pub-and-eatery-chicago,2.5,"[Category(name='Pubs', alias='pubs'), Category(name='Sports Bars', alias='sportsbars'), Category(name='American (Traditional)', alias='tradamerican')]","['17 N Wabash', '2nd Fl']",US,Chicago,IL,60602,300,True,"This was perfect for what we were looking for.  Just got into Chicago for a vacation, needed to kill time and game plan the weekend.  We did just that. Had...",31
brendans-pub-chicago,Brendan's Pub,https://www.yelp.com/biz/brendans-pub-chicago,4.0,"[Category(name='Pubs', alias='pubs')]",['3169 N Broadway'],US,Chicago,IL,60657,95,False,"Great neighborhood pub. Very reasonable prices, friendly bartenders and sports on tv. What more do you need?",32
emerald-loop-chicago,Emerald Loop,https://www.yelp.com/biz/emerald-loop-chicago,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Irish Pub', alias='irish_pubs'), Category(name='Fish & Chips', alias='fishnchips')]",['216 N Wabash Ave'],US,Chicago,IL,60601,341,True,"We needed to find a place that was close and open late, and Emerald Loop was the perfect match. I was expecting average bar food (we got there at 11pm), but...",33
the-gage-chicago,The Gage,https://www.yelp.com/biz/the-gage-chicago,4.0,"[Category(name='Gastropubs', alias='gastropubs'), Category(name='American (New)', alias='newamerican')]",['24 S Michigan Ave'],US,Chicago,IL,60603,2150,True,"I was invited here to be schmoozed by a potential business partner and while he did not get my business, this restaurant will definitely be a go-to next...",35
irish-american-heritage-center-chicago,Irish American Heritage Center,https://www.yelp.com/biz/irish-american-heritage-center-chicago,4.5,"[Category(name='Pubs', alias='pubs'), Category(name='Music Venues', alias='musicvenues'), Category(name='Cultural Center', alias='culturalcenter')]",['4626 N Knox Ave'],US,Chicago,IL,60630,57,True,"I had my wedding here in November, 2015. It was a beautiful, classy affair in the Erin room. The Erin room is their large banquet hall. We originally were...",36
gannons-pub-chicago-2,Gannon's Pub,https://www.yelp.com/biz/gannons-pub-chicago-2,4.0,"[Category(name='Pubs', alias='pubs')]",['4264 N Lincoln Ave'],US,Chicago,IL,60618,133,True,"Oh I just love this place, food is great specials are great and the atmosphere is just what you'd like from a neighborhood bar-perfect mix of regulars to...",37
poitin-stil-chicago,Poitin Stil,https://www.yelp.com/biz/poitin-stil-chicago,4.0,"[Category(name='Pubs', alias='pubs')]",['1502 W Jarvis Ave'],US,Chicago,IL,60626,47,False,"Great neighborhood bar located near the CTA Red Line Jarvis stop, this place is cash-only (ATM located inside near the bathroom). Here they have several...",38
lady-gregorys-chicago-3,Lady Gregory's,https://www.yelp.com/biz/lady-gregorys-chicago-3,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Burgers', alias='burgers'), Category(name='Irish Pub', alias='irish_pubs')]",['5260 N Clark St'],US,Chicago,IL,60640,639,True,"Search terms: kid-friendly, Andersonville, beer, wine, patio. 
Result: Lady Gregory's! 

Our group of 5 adults and 1 child swung by to meet Lady Gregory on...",39
reillys-daughter-chicago,Reilly's Daughter,https://www.yelp.com/biz/reillys-daughter-chicago,4.0,"[Category(name='Irish Pub', alias='irish_pubs')]","['5700 S Cicero Ave', 'Midway Triangle']",US,Chicago,IL,60638,79,False,"Love this bar when I travel, Dave is the best!! He's very attentive and professional. Definitely recommend coming here.",40
a-j-hudsons-public-house-chicago,A.J. Hudson's Public House,https://www.yelp.com/biz/a-j-hudsons-public-house-chicago,3.5,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='Burgers', alias='burgers'), Category(name='Pubs', alias='pubs')]",['3801 N Ashland Ave'],US,Chicago,IL,60613,106,True,Great place to watch a sports event. Great waitstaff/bartenders. Service can be a bit slow during playoffs/world series but that is to be expected. Only...,41
pepper-canister-chicago,Pepper Canister,https://www.yelp.com/biz/pepper-canister-chicago,3.5,"[Category(name='Irish', alias='irish'), Category(name='Pubs', alias='pubs')]",['509 N Wells St'],US,Chicago,IL,60654,129,True,"I love this place. I walked past it for months without walking in but I now go regularly. 

Lovely pint of Guinness. The food that I have tried has been top...",42
declans-irish-pub-chicago-2,Declan's Irish Pub,https://www.yelp.com/biz/declans-irish-pub-chicago-2,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Irish Pub', alias='irish_pubs')]",['1240 N Wells St'],US,Chicago,IL,60610,117,True,Came into Declan's on Sunday evening. My boyfriend and I were meeting up with guests from Massachusetts who came to Chicago to run the marathon. We left the...,43
cork-and-kerry-chicago,Cork & Kerry,https://www.yelp.com/biz/cork-and-kerry-chicago,3.0,"[Category(name='Pubs', alias='pubs'), Category(name='Irish Pub', alias='irish_pubs')]",['10614 S Western Ave'],US,Chicago,IL,60643,40,False,"Oh Western Bars...

Lots and lots of choices all along that tiny strip of Western that puts a smile on the faces of many a person.  The place has decently...",44
three-counties-irish-pub-chicago-2,Three Counties Irish Pub,https://www.yelp.com/biz/three-counties-irish-pub-chicago-2,4.0,"[Category(name='Pubs', alias='pubs')]",['5856 N Milwaukee Ave'],US,Chicago,IL,60646,8,True,"A perfect Irish pub.  You walk in and feel the warmth of wood and the crackle of conversation.   You may have had good Guinness at a few places, but you...",45
christinas-place-chicago-2,Christina's Place,https://www.yelp.com/biz/christinas-place-chicago-2,4.0,"[Category(name='Dive Bars', alias='divebars'), Category(name='Pubs', alias='pubs'), Category(name='Irish Pub', alias='irish_pubs')]",['3759 N Kedzie Ave'],US,Chicago,IL,60618,113,True,"Danielle is my favorite, hands down. 

This dive bar has great patrons, amazing staff, and cheap booze. Their kitchen has been out of commission for a...",46
mcfaddens-restaurant-and-saloon-chicago,McFadden's Restaurant and Saloon,https://www.yelp.com/biz/mcfaddens-restaurant-and-saloon-chicago,2.5,"[Category(name='Pubs', alias='pubs'), Category(name='Irish', alias='irish')]",['1206 N State Pkwy'],US,Chicago,IL,60610,287,True,Wing Wednesday's! Had $1 draft millers and coors. Tried some of their buffalo and they were really good.. and they had a bartender who was on top of things!...,47
cavanaughs-chicago,Cavanaugh's,https://www.yelp.com/biz/cavanaughs-chicago,3.5,"[Category(name='Pubs', alias='pubs')]",['53 W Jackson Blvd'],US,Chicago,IL,60604,50,True,"Have to say, on a Thursday night, around 530 pm, this place was bustling! After arranging an impromptu business dinner with a former colleague who was in...",48
templestowe-pub-chicago-4,Templestowe Pub,https://www.yelp.com/biz/templestowe-pub-chicago-4,4.5,"[Category(name='Pubs', alias='pubs')]",['3135 W Montrose'],US,Chicago,IL,60618,92,True,"Heck of a bar and great food. They have entertainment as well. Trivia, bingo and great  drinks. Beer selection is excellent. My fiancée enjoyed the Wine so...",48
vaughans-pub-chicago-3,Vaughan's Pub,https://www.yelp.com/biz/vaughans-pub-chicago-3,3.5,"[Category(name='Pubs', alias='pubs')]",['2917 N Sheffield Ave'],US,Chicago,IL,60657,88,True,Solid. Excellent and prompt service with a smile. The giant pretzel is truly giant and served hot and fresh. The Big Ginger is great and comes garnished...,50
lanigans-irish-pub-chicago,Lanigan's Irish Pub,https://www.yelp.com/biz/lanigans-irish-pub-chicago,4.0,"[Category(name='Pubs', alias='pubs')]",['3119 W 111th St'],US,Chicago,IL,60655,13,False,"Great place to watch a game Lots of tvs. Not much to look at from the outside, but a gem on the inside.",51
windsor-tavern-chicago,Windsor Tavern,https://www.yelp.com/biz/windsor-tavern-chicago,4.0,"[Category(name='Pubs', alias='pubs')]",['4530 N Milwaukee Ave'],US,Chicago,IL,60630,56,True,"Hey hey, holy mackerel! I recently moved to the area, and was looking for:

1) A good neighborhood bar in walking distance (Who wants to pay for Uber or a...",52
the-red-lion-pub-chicago,The Red Lion Pub,https://www.yelp.com/biz/the-red-lion-pub-chicago,4.0,"[Category(name='Pubs', alias='pubs'), Category(name='British', alias='british')]",['2446 N Lincoln Ave'],US,Chicago,IL,60614,85,True,"I love this place- the food, the beer, and especially the service- all of it is consistent and pleasant. I work at (very) nearby University and it's really...",53
elephant-and-castle-chicago-3,Elephant & Castle,https://www.yelp.com/biz/elephant-and-castle-chicago-3,3.0,"[Category(name='Pubs', alias='pubs'), Category(name='British', alias='british')]",['185 N Wabash Ave'],US,Chicago,IL,60601,386,True,"4-stars for fluffy BREAD PUDDING in rum butter.  It's all about you!  Tasty. Obsessed.

BACON POUTINE was satisfying for $8.  Bit salty that is easily...",54
howells-and-hood-chicago,Howells & Hood,https://www.yelp.com/biz/howells-and-hood-chicago,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='American (New)', alias='newamerican')]",['435 N Michigan Ave'],US,Chicago,IL,60611,657,True,I had come here with a group of people for a social event. We reserved a table for 14 I think and they ended up giving us the long table right at the...,55
