business_id,business_name,business_url,business_rating,business_categories,business_locationaddress,business_country,business_city,business_statecode,business_zipcode,business_reviewcount,is_claimed,snippet_text,offset
tilikum-place-cafe-seattle-3,Tilikum Place Cafe,https://www.yelp.com/biz/tilikum-place-cafe-seattle-3,4.5,"[Category(name='Modern European', alias='modern_european'), Category(name='American (New)', alias='newamerican'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]",['407 Cedar St'],US,Seattle,WA,98121,1083,True,"Came here with friend- we are both from Cali lookin for good brunch places recommended by our boss! lol! 
The place does NOT open till 11am. Recommendation...",0
aglio-e-olio-seattle,Aglio e Olio,https://www.yelp.com/biz/aglio-e-olio-seattle,4.5,"[Category(name='Italian', alias='italian'), Category(name='Pizza', alias='pizza'), Category(name='Sandwiches', alias='sandwiches')]",['2743 E Madison St'],US,Seattle,WA,98112,46,True,My fiancé and I were visiting Seattle from out of town and staying nearby the restaurant. We stopped in before heading into the city one night and we were...,1
some-random-bar-seattle,Some Random Bar,https://www.yelp.com/biz/some-random-bar-seattle,4.5,"[Category(name='Gastropubs', alias='gastropubs'), Category(name='Cocktail Bars', alias='cocktailbars')]",['2604 1st Ave'],US,Seattle,WA,98121,507,True,"Great bar! 

Stopped in for some wonderfully crafted cocktails and some really high quality food options. Will definitely be interested in coming back for...",2
morsel-seattle,Morsel,https://www.yelp.com/biz/morsel-seattle,4.5,"[Category(name='Coffee & Tea', alias='coffee'), Category(name='Breakfast & Brunch', alias='breakfast_brunch'), Category(name='Sandwiches', alias='sandwiches')]",['4754 University Way NE'],US,Seattle,WA,98105,576,True,"This place might just be my favorite restaurant of all time. I only make it to Seattle 3-4 times per year, but always make my way over here and am always...",3
nosh-seattle,Nosh,https://www.yelp.com/biz/nosh-seattle,4.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Food Trucks', alias='foodtrucks'), Category(name='British', alias='british')]",[],US,Seattle,WA,98109,179,True,"WOW. This place is simply amazing. I go to Nosh fairly often, following them to different breweries around town (sometimes two days in a row...no shame) and...",4
heyday-seattle,Heyday,https://www.yelp.com/biz/heyday-seattle,4.5,"[Category(name='Burgers', alias='burgers'), Category(name='Fish & Chips', alias='fishnchips'), Category(name='Cocktail Bars', alias='cocktailbars')]",['1372 31st Ave S'],US,Seattle,WA,98144,113,False,"As Seattle newbies, this was our first foray into burger joints here. My girlfriend took me here as a surprise for my birthday yesterday and now I'm...",5
bounty-kitchen-seattle-2,Bounty Kitchen,https://www.yelp.com/biz/bounty-kitchen-seattle-2,4.5,"[Category(name='Salad', alias='salad'), Category(name='Vegetarian', alias='vegetarian'), Category(name='Sandwiches', alias='sandwiches')]",['7 Boston St'],US,Seattle,WA,98109,141,True,"Hearty yet refined. This place felt like a real ""find"" on a rainy Wednesday night, when three of us were craving super-healthy food. I loved that my ""Kale...",6
marination-ma-kai-seattle,Marination Ma Kai,https://www.yelp.com/biz/marination-ma-kai-seattle,4.0,"[Category(name='Korean', alias='korean'), Category(name='Hawaiian', alias='hawaiian'), Category(name='Asian Fusion', alias='asianfusion')]",['1660 Harbor Ave SW'],US,Seattle,WA,98126,589,True,"Everything about this place was just perfection. The food, the view, the service, everything. So my friends and I ubered all the way out here, not knowing...",7
xian-noodles-seattle-2,Xi'an Noodles,https://www.yelp.com/biz/xian-noodles-seattle-2,4.0,"[Category(name='Chinese', alias='chinese'), Category(name='Noodles', alias='noodles'), Category(name='Hot Pot', alias='hotpot')]",['5259 University Way NE'],US,Seattle,WA,98105,139,True,"Great, high quality food that comes out fast and satisfies the soul. I don't care much for soupy anything so I usually go for the dry noodles. My favorite...",8
the-butcher-and-the-baker-seattle,The Butcher & The Baker,https://www.yelp.com/biz/the-butcher-and-the-baker-seattle,4.5,"[Category(name='Sandwiches', alias='sandwiches'), Category(name='Breakfast & Brunch', alias='breakfast_brunch'), Category(name='Salad', alias='salad')]",['6412 Latona Ave NE'],US,Seattle,WA,98115,259,True,"Okay, to be fair I've only been here once for weekend brunch. And to be fair, I walked away with my tummy so full to bursting that I needed to lie down at...",9
heartwood-provisions-seattle-3,Heartwood Provisions,https://www.yelp.com/biz/heartwood-provisions-seattle-3,4.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Bars', alias='bars')]",['1103 1st Ave'],US,Seattle,WA,98101,135,True,"I came here for Dine Around Seattle and was had a lovely experience! Though prices have gone up and it's now $44 instead of $33 for a three course dinner,...",10
manolin-seattle,Manolin,https://www.yelp.com/biz/manolin-seattle,4.5,"[Category(name='Seafood', alias='seafood')]",['3621 Stone Way N'],US,Seattle,WA,98103,219,True,I was on a weekend trip with my boyfriend in Seattle and we really felt like having seafood. I went online to look up the best seafood places in the Fremont...,11
six-seven-restaurant-and-lounge-seattle-2,Six Seven,https://www.yelp.com/biz/six-seven-restaurant-and-lounge-seattle-2,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Seafood', alias='seafood')]",['2411 Alaskan Way'],US,Seattle,WA,98121,622,True,Flew into Seattle for the day and wanted to show my fiancé the amazing view from the Edgewater Hotel.  Over a decade ago the Edgewater updated their...,12
ummas-lunch-box-seattle,Umma's Lunch Box,https://www.yelp.com/biz/ummas-lunch-box-seattle,4.5,"[Category(name='Korean', alias='korean'), Category(name='Buffets', alias='buffets')]","['1301 5th Ave', 'Concourse']",US,Seattle,WA,98101,262,True,"Talk about a hidden gem... this NY-style Korean deli is REALLY HIDDEN. Only open for lunch on the weekdays, you'll find it in an underground food court next...",13
stock-seattle,Stock,https://www.yelp.com/biz/stock-seattle,4.5,"[Category(name='Vietnamese', alias='vietnamese'), Category(name='Comfort Food', alias='comfortfood'), Category(name='Soup', alias='soup')]",['500 NW 65th St'],US,Seattle,WA,98117,81,True,"There's no doubting that Stock makes some fantastic dishes, but more than anything, Stock has the added benefit of nostalgia.

A couple of years back, I...",14
szechuan-fish-seattle,Szechuan Fish,https://www.yelp.com/biz/szechuan-fish-seattle,3.5,"[Category(name='Szechuan', alias='szechuan'), Category(name='Seafood', alias='seafood')]","['900 S Jackson St', 'Ste 208']",US,Seattle,WA,98104,13,True,My family and I stumbled upon Szechuan Fish while looking for somewhere to eat to celebrate my grandmother's 74th birthday. My grandmother is originally...,15
list-seattle,List,https://www.yelp.com/biz/list-seattle,4.0,"[Category(name='Italian', alias='italian'), Category(name='Tapas/Small Plates', alias='tapasmallplates'), Category(name='Cocktail Bars', alias='cocktailbars')]",['2226 1st Ave'],US,Seattle,WA,98121,1189,False,Came for their all day happy hour around 4:45pm on a Sunday and luckily didn't have to wait at all! We got seated right away at a table in the back. The...,16
kedai-makan-seattle-4,Kedai Makan,https://www.yelp.com/biz/kedai-makan-seattle-4,4.0,"[Category(name='Malaysian', alias='malaysian')]",['1802 Bellevue Ave'],US,Seattle,WA,98122,171,False,Came in after a long flight from the east coast and was surprised at how crowded this place was on a thursday at 9:30pm. The restaurant is small but lively...,17
windy-city-pie-seattle,Windy City Pie,https://www.yelp.com/biz/windy-city-pie-seattle,4.5,"[Category(name='Pizza', alias='pizza')]",[],US,Seattle,WA,98119,121,True,"First off, I am not a huge pizza lover (I know, I know, but it's just not my thing). I am very selective, and I do appreciate a good pie, but I think it's...",18
bottlehouse-seattle,Bottlehouse,https://www.yelp.com/biz/bottlehouse-seattle,4.5,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Tapas/Small Plates', alias='tapasmallplates')]",['1416 34th Ave'],US,Seattle,WA,98122,222,True,"Fun place - with lots beautiful whites/roses and small bites.  Super friendly service.

Best dish here is hands down their pork chop.  It's slightly sweet...",19
damn-the-weather-seattle,Damn the Weather,https://www.yelp.com/biz/damn-the-weather-seattle,4.0,"[Category(name='Bars', alias='bars'), Category(name='American (New)', alias='newamerican')]",['116 1st Ave S'],US,Seattle,WA,98104,219,True,"This is one of those small typical Seattle hole-in-the-wall places, eclectic, personable, intimate, and great quality of both food and service. It's a hop...",20
herb-and-bitter-public-house-seattle,Herb & Bitter Public House,https://www.yelp.com/biz/herb-and-bitter-public-house-seattle,4.5,"[Category(name='Tapas/Small Plates', alias='tapasmallplates')]",['516 Broadway E'],US,Seattle,WA,98102,155,True,"Came here a few weeks ago for drinks and food during happy hour. My friend and I had a variety of tapas, including the charcuterie, Gambas Al Ajillo(Shrimp...",21
brimmer-and-heeltap-seattle,Brimmer & Heeltap,https://www.yelp.com/biz/brimmer-and-heeltap-seattle,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Breakfast & Brunch', alias='breakfast_brunch'), Category(name='Cocktail Bars', alias='cocktailbars')]",['425 NW Market St'],US,Seattle,WA,98107,290,True,One of the best brunches we've had in Seattle! We made a reservation here based on recommendations from some friends and we're glad we did! The restaurant...,22
un-bien-seattle-2,Un Bien,https://www.yelp.com/biz/un-bien-seattle-2,4.5,"[Category(name='Caribbean', alias='caribbean'), Category(name='Cuban', alias='cuban'), Category(name='Sandwiches', alias='sandwiches')]",['6226 Seaview Avenue Northwest'],US,Seattle,WA,98107,24,False,"Too busy eating I forgot to take a picture!

Carribean sandwiches were all the hype when I came to Seattle. Not sure why but I definitely had to try it! A...",23
cask-and-trotter-seattle-2,Cask & Trotter,https://www.yelp.com/biz/cask-and-trotter-seattle-2,4.0,"[Category(name='Barbeque', alias='bbq'), Category(name='Bars', alias='bars'), Category(name='American (Traditional)', alias='tradamerican')]",['711 Westlake Ave'],US,Seattle,WA,98109,329,True,"Stopped in here last night for happy hour before an event at MOHAI. 

We walked in around 5:45 and all tables were either full or reserved for 6 pm. Behind...",24
nue-seattle,Nue,https://www.yelp.com/biz/nue-seattle,4.5,"[Category(name='Tapas/Small Plates', alias='tapasmallplates'), Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]",['1519 14th Ave'],US,Seattle,WA,98122,289,True,"Nue is far enough away from bro/whoo girl central, yet easy to access and usually decent to park near. There is a bit of outdoor rail/bar seating under an...",25
byrek-and-baguette-seattle,Byrek & Baguette,https://www.yelp.com/biz/byrek-and-baguette-seattle,4.5,"[Category(name='Mediterranean', alias='mediterranean')]",['732 12th Ave'],US,Seattle,WA,98122,72,True,You can't find better sandwiches anywhere on the hill for a better price.  This is a small family owned business and a real welcome arrival to the...,26
pung-kang-noodle-place-seattle,Pung Kang Noodle Place,https://www.yelp.com/biz/pung-kang-noodle-place-seattle,4.5,"[Category(name='Thai', alias='thai'), Category(name='Noodles', alias='noodles')]",['517 Queen Anne Ave N'],US,Seattle,WA,98109,42,True,"It's great! 
Order one star unless you like lots of Heat!  
I love the food taste and mild heat so one star is perfect for me.
I have tryed 2-5 stars and...",27
bluestone-seattle,BlueStone,https://www.yelp.com/biz/bluestone-seattle,4.5,"[Category(name='Korean', alias='korean')]",['1631 E Olive Way'],US,Seattle,WA,98102,165,True,"Bluestone is THE go-to for Korean food on Capitol Hill. It is consistently delicious, and the service is what it should be for a tiny corner joint. Grab a...",28
petra-mediterranean-bistro-seattle,Petra Mediterranean Bistro,https://www.yelp.com/biz/petra-mediterranean-bistro-seattle,4.5,"[Category(name='Mediterranean', alias='mediterranean'), Category(name='Middle Eastern', alias='mideastern'), Category(name='Greek', alias='greek')]",['2501 4th Ave'],US,Seattle,WA,98121,714,True,"Came for lunch, ordered the spicy chicken and gyro wrap. Lentil soup was probably the best I've ever had, lots of herby seasoning. Chicken dish was well...",29
lola-seattle,Lola,https://www.yelp.com/biz/lola-seattle,4.0,"[Category(name='Greek', alias='greek'), Category(name='Mediterranean', alias='mediterranean'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]",['2000 4th Ave'],US,Seattle,WA,98121,2764,True,I have been to Lola several times.  It is one of my favorite bars to go to when I am hungry at night and want to have some wine.  It is about time I wrote a...,30
scout-seattle,Scout,https://www.yelp.com/biz/scout-seattle,4.0,"[Category(name='American (New)', alias='newamerican')]",['110 Stewart St'],US,Seattle,WA,98101,45,True,"We were staying at the Thompson Seattle Hotel and had breakfast our first morning, and treated ourselves to the amazing Chef's Counter the next...",31
suika-seattle-seattle,Suika Seattle,https://www.yelp.com/biz/suika-seattle-seattle,4.5,"[Category(name='Izakaya', alias='izakaya'), Category(name='Ramen', alias='ramen'), Category(name='Salad', alias='salad')]",['611 E Pine St'],US,Seattle,WA,98122,328,True,"Always delicious! Hole in the wall place just across from Stumptown on Pine. 

Bibimbap and Negitoro Battera are delicious! Be open minded and try something...",32
mura-asian-eatery-seattle,Mura Asian Eatery,https://www.yelp.com/biz/mura-asian-eatery-seattle,4.5,"[Category(name='Japanese', alias='japanese'), Category(name='Korean', alias='korean'), Category(name='Asian Fusion', alias='asianfusion')]",['3216 W Wheeler St'],US,Seattle,WA,98199,54,False,"Stopped in here last night for dinner, Sunday. In which they close a little earlier on Sundays, 8 pm (so take note!). 

Since it was a little after 7 pm,....",33
vendemmia-seattle,Vendemmia,https://www.yelp.com/biz/vendemmia-seattle,4.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Italian', alias='italian')]",['1126 34th Ave'],US,Seattle,WA,98122,75,True,We ate here last night and were just so impressed. We started with the Kushi oysters - 1/2 dozen delightful oysters tasting of the sea. No need for the...,34
campfire-bbq-seattle-7,Campfire BBQ,https://www.yelp.com/biz/campfire-bbq-seattle-7,4.5,"[Category(name='Food Trucks', alias='foodtrucks'), Category(name='Barbeque', alias='bbq')]",['706 Taylor Ave N'],US,Seattle,WA,98109,68,True,"This place is %100 legit. I moved here a few months ago after living in Austin, TX for the past few years. 
I've tried a couple of other spots in the...",35
meekong-bar-seattle-4,MeeKong Bar,https://www.yelp.com/biz/meekong-bar-seattle-4,4.5,"[Category(name='Vietnamese', alias='vietnamese'), Category(name='Burgers', alias='burgers'), Category(name='Asian Fusion', alias='asianfusion')]",['2525 4th Ave'],US,Seattle,WA,98121,92,True,"MeeKong bar is what I would consider my PHO-avorite pho restaurant in all of Seattle rn.

The first time I came here one of the first things I noticed was...",36
the-zig-zag-café-seattle-2,The Zig Zag Café,https://www.yelp.com/biz/the-zig-zag-caf%C3%A9-seattle-2,4.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Cocktail Bars', alias='cocktailbars')]","['1501 Western Ave', 'Ste 202']",US,Seattle,WA,98101,763,True,Try the hummus! It had a creamy texture and was so tasty!! I've never had hummus like this before. I also had a couple other small bites but nothing...,37
serious-pie-seattle,Serious Pie,https://www.yelp.com/biz/serious-pie-seattle,4.0,"[Category(name='Pizza', alias='pizza')]",['316 Virginia St'],US,Seattle,WA,98121,3268,True,"I decided to try these special pizzas at Serious Pie for a snack after dinner, but being the forgetful lactose intolerant I am, I forgot to bring lactate,...",38
biscuit-bitch-seattle-5,Biscuit Bitch,https://www.yelp.com/biz/biscuit-bitch-seattle-5,4.5,"[Category(name='Southern', alias='southern'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]",['621 3rd Ave'],US,Seattle,WA,98104,83,True,You better come here starving because the amount served would put you comatose. You're looking at spending around $10 give or take a couple of dollars for...,39
chan-seattle-seattle-2,Chan Seattle,https://www.yelp.com/biz/chan-seattle-seattle-2,4.5,"[Category(name='Korean', alias='korean'), Category(name='Seafood', alias='seafood'), Category(name='Tapas/Small Plates', alias='tapasmallplates')]",['86 Pine St'],US,Seattle,WA,98101,439,True,"One of my favourite happy hour places. I seriously just come here for the chicken wings. It's a tiny little place in the market, but come here at the start...",40
babirusa-seattle,Babirusa,https://www.yelp.com/biz/babirusa-seattle,4.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Cocktail Bars', alias='cocktailbars')]",['2236 Eastlake Ave E'],US,Seattle,WA,98102,55,True,"It's so good, I almost don't want you to know. It's small and gets crowded quickly, so hopefully you won't prevent me from getting a seat because I need...",41
the-carlile-room-seattle,The Carlile Room,https://www.yelp.com/biz/the-carlile-room-seattle,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Bars', alias='bars'), Category(name='Vegetarian', alias='vegetarian')]",['820 Pine St'],US,Seattle,WA,98101,198,True,I have been planning my trip to the Carlile Room since I saw that it was opening. I am a HUGE fan of Brandi's and have been to numerous concerts and...,42
tenth-west-seattle,Tenth West,https://www.yelp.com/biz/tenth-west-seattle,4.5,"[Category(name='Breakfast & Brunch', alias='breakfast_brunch'), Category(name='Sandwiches', alias='sandwiches')]",['1903 10th Ave W'],US,Seattle,WA,98119,94,True,We found this place on Yelp. We had never been to Seattle and had no idea where to start. It was wonderful! I don't know how they made simple ingredients...,43
biscuit-bitch-seattle,Biscuit Bitch,https://www.yelp.com/biz/biscuit-bitch-seattle,4.0,"[Category(name='Breakfast & Brunch', alias='breakfast_brunch'), Category(name='Coffee & Tea', alias='coffee'), Category(name='Sandwiches', alias='sandwiches')]",['1909 1st Ave'],US,Seattle,WA,98101,1578,True,"THIS PLACE RULES. 

I came here during a Seattle girls' trip and we were not disappointed. The vibe is awesome, the people are great and the food is...",44
song-phang-kong-seattle,Song Phang Kong,https://www.yelp.com/biz/song-phang-kong-seattle,4.0,"[Category(name='Laotian', alias='laotian'), Category(name='Thai', alias='thai'), Category(name='Salad', alias='salad')]",['1017 S Jackson St'],US,Seattle,WA,98104,138,True,The place is not closed guys! I had dinner the other day and the owner said they're only closed on Tuesday. There was even an UberEats order! It is still...,45
peloton-seattle,Peloton,https://www.yelp.com/biz/peloton-seattle,5.0,"[Category(name='Cafes', alias='cafes'), Category(name='Bikes', alias='bikes'), Category(name='Bike Repair/Maintenance', alias='bike_repair_maintenance')]",['1220 E Jefferson St'],US,Seattle,WA,98122,18,False,"Perfect neighborhood joint.

Friendly staff, fun and eclectic environment, and surprisingly delicious food for reasonable prices!!

The breakfast burrito...",46
phoenecia-seattle,Phoenecia,https://www.yelp.com/biz/phoenecia-seattle,4.5,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Pizza', alias='pizza'), Category(name='Tapas/Small Plates', alias='tapasmallplates')]",['2716 Alki Ave SW'],US,Seattle,WA,98116,290,False,"Dinner at Phoenecia last night was perfection. This family operated restaurant is welcoming and the food is outstanding. We shared the following plates:
35...",47
piroshky-piroshky-seattle,Piroshky Piroshky,https://www.yelp.com/biz/piroshky-piroshky-seattle,4.5,"[Category(name='Bakeries', alias='bakeries'), Category(name='Russian', alias='russian')]",['1908 Pike Pl'],US,Seattle,WA,98101,4028,True,The sweet smell of bread baking from Piroshky Piroshky is intoxicating. I've never had a piroshky before but Tiffany N. said they had wonderful pastries!...,48
elliotts-oyster-house-seattle-2,Elliott's Oyster House,https://www.yelp.com/biz/elliotts-oyster-house-seattle-2,4.0,"[Category(name='Seafood', alias='seafood'), Category(name='Live/Raw Food', alias='raw_food'), Category(name='Cafes', alias='cafes')]","['1201 Alaskan Way', 'Pier 56']",US,Seattle,WA,98101,2128,True,Elliott's Oyster House was the first stop on the second day of our trip. I wanted to try geoduck and they offered a geoduck appetizer that I was interested...,49
pie-bar-seattle-2,Pie Bar,https://www.yelp.com/biz/pie-bar-seattle-2,4.5,"[Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Desserts', alias='desserts')]",['1361 E Olive Way'],US,Seattle,WA,98122,820,True,"YES YES YES! If you're buzzed or just have the late night munchies, then come here. This is one of the best dessert joints I've ever been to. I mean c'mon,...",50
local-360-seattle-2,Local 360,https://www.yelp.com/biz/local-360-seattle-2,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Breakfast & Brunch', alias='breakfast_brunch'), Category(name='Vegan', alias='vegan')]",['2234 1st Ave'],US,Seattle,WA,98121,1841,True,"Food? Yum!
Service? Awesome!
Must try: donuts, pb and j bon bons, fried chicken sandwich, rabbit sausage
Reservation: good to have since they do get pretty busy",51
un-bien-seattle,Un Bien,https://www.yelp.com/biz/un-bien-seattle,4.5,"[Category(name='Cuban', alias='cuban'), Category(name='Caribbean', alias='caribbean'), Category(name='Sandwiches', alias='sandwiches')]",['7302 15th Ave NW'],US,Seattle,WA,98117,526,True,"Their sandwiches are amazing, but you might want to consider bringing your food home to eat if the weather's bad. There is a little bit of seating but...",52
