business_id,business_name,business_url,business_rating,business_categories,business_locationaddress,business_country,business_city,business_statecode,business_zipcode,business_reviewcount,is_claimed,snippet_text,offset
prairie-rock-grill-elgin,Prairie Rock Grill,https://www.yelp.com/biz/prairie-rock-grill-elgin,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Bars', alias='bars')]",['127 S Grove Ave'],US,Elgin,IL,60120,46,False,"GET THE CHICKEN CAESAR SALAD.
GET THE CHICKEN CAESAR SALAD.
GET THE CHICKEN CAESAR SALAD.

Omg, this was the best salad I've had in a while. Actually, it...",0
zza-factory-elgin,ZZA Factory,https://www.yelp.com/biz/zza-factory-elgin,3.5,"[Category(name='Pizza', alias='pizza'), Category(name='Italian', alias='italian'), Category(name='Fast Food', alias='hotdogs')]",['751 N State St'],US,Elgin,IL,60123,25,True,"This is a great place for burgers, beef and pizza in an area of Elgin that doesn't have many other options. Both times we've been there at lunch it's been...",0
elgin-bbq-pit-elgin,Elgin BBQ Pit,https://www.yelp.com/biz/elgin-bbq-pit-elgin,3.5,"[Category(name='Barbeque', alias='bbq'), Category(name='American (Traditional)', alias='tradamerican')]",['970 Dundee Ave'],US,Elgin,IL,60120,108,True,"I had the hot chicken wings with Habanero Mango sauce. They were well coated and had the right amount of ""kick"" without being to hot! 

I had the...",0
rubi-os-cafe-elgin,Rubi-os Cafe,https://www.yelp.com/biz/rubi-os-cafe-elgin,4.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Cafes', alias='cafes'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]",['1568 Larkin Ave'],US,Elgin,IL,60123,17,True,My all-time favorite restaurant in Elgin. This family run beautiful and clean restaurant proudly offers breakfast and lunch made with all fresh homemade...,0
delicia-tropical-cafe-elgin,Delicia Tropical Cafe,https://www.yelp.com/biz/delicia-tropical-cafe-elgin,4.0,"[Category(name='Latin American', alias='latin')]",['780 Villa St'],US,Elgin,IL,60120,91,True,I love the food here it was pretty good.i had the Cuban sandwich which was crispy and had a good flavor and I had a side of pr rice that I could taste the...,0
toom-toom-thai-restaurant-elgin,Toom Toom Thai Restaurant,https://www.yelp.com/biz/toom-toom-thai-restaurant-elgin,4.0,"[Category(name='Thai', alias='thai')]",['23 S Grove Ave'],US,Elgin,IL,60120,130,True,"I have always said that any restaurant needs to have two of the these three things in order to succeed - atmosphere, customer service and/or location (give...",0
los-comales-elgin,Los Comales,https://www.yelp.com/biz/los-comales-elgin,4.0,"[Category(name='Mexican', alias='mexican'), Category(name='Fast Food', alias='hotdogs')]",['965 Dundee Ave'],US,Elgin,IL,60120,61,True,Service here is really fast. The food is delicious and priced right.,0
white-pearl-restaurant-elgin,White Pearl Restaurant,https://www.yelp.com/biz/white-pearl-restaurant-elgin,4.0,"[Category(name='Chinese', alias='chinese'), Category(name='Thai', alias='thai')]",['265 S Mclean Blvd'],US,Elgin,IL,60123,81,False,Great food real authentic. I ordered beef lab- great flavor good sizing. Papaya salad is to die for I got super super spicy and it's amazing. Pad see-euw...,0
walnut-speakeasy-elgin,Walnut Speakeasy,https://www.yelp.com/biz/walnut-speakeasy-elgin,3.5,"[Category(name='Burgers', alias='burgers'), Category(name='Bars', alias='bars'), Category(name='Pizza', alias='pizza')]",['214 W Walnut Ave'],US,Elgin,IL,60123,85,True,Glad this place is still open great place friendly staff food good drinks are awesome,0
kendalls-kountry-kitchen-elgin,Kendall's Kountry Kitchen,https://www.yelp.com/biz/kendalls-kountry-kitchen-elgin,4.0,"[Category(name='Diners', alias='diners')]",['219 Walnut Ave'],US,Elgin,IL,60123,23,False,"I live right down the street from Kendall's and have been a few times. My only issue is that their Eggs Benedict with hashbrowns and onion is SO good, I...",1
jesters-fast-food-elgin,Jester's Fast Food,https://www.yelp.com/biz/jesters-fast-food-elgin,4.5,"[Category(name='Fast Food', alias='hotdogs')]",['96 Tyler Creek Plz'],US,Elgin,IL,60123,65,True,"Best gyro plate around. Soup is delicious too. Service is always great. Great food, great people.",2
gogoji-restaurant-elgin,Gogoji Restaurant,https://www.yelp.com/biz/gogoji-restaurant-elgin,3.5,"[Category(name='Chinese', alias='chinese'), Category(name='Asian Fusion', alias='asianfusion')]",['1014 S McLean Blvd'],US,Elgin,IL,60123,38,True,"My boyfriend and I used to be regulars here when they offered sushi, along with standard take-out Chinese food. They had stopped offering the sushi so we...",3
mr-cs-hot-dogs-and-more-elgin,Mr C's Hot Dogs and More,https://www.yelp.com/biz/mr-cs-hot-dogs-and-more-elgin,4.0,"[Category(name='Hot Dogs', alias='hotdog')]",['1350 E Chicago St'],US,Elgin,IL,60120,69,True,Amazing food... and fast delivery... I work at ps fuels and I just want to say thank you all for being so amazing thankful and fast...,4
in-the-neighborhood-deli-elgin,In The Neighborhood Deli,https://www.yelp.com/biz/in-the-neighborhood-deli-elgin,4.0,"[Category(name='Delis', alias='delis'), Category(name='Sandwiches', alias='sandwiches')]",['185 N Edison St'],US,Elgin,IL,60123,58,True,"Great food and fabulous service make this place a must for Elgin Westside lunch anytime. 
Try the salads try the soups try the sandwiches you'll always be...",5
cilantro-taco-grill-elgin,Cilantro Taco Grill,https://www.yelp.com/biz/cilantro-taco-grill-elgin,3.5,"[Category(name='Mexican', alias='mexican')]",['512 Waverly Dr'],US,Elgin,IL,60120,37,False,"Authentic, different, and quick!! 

Do you have an hour to kill at O'hare?  If so go check out cilantro taco!!   Cilantro is my second favorite herb ;) I...",6
bennigans-elgin-2,Bennigan's,https://www.yelp.com/biz/bennigans-elgin-2,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Irish Pub', alias='irish_pubs')]",['495 Airport Rd'],US,Elgin,IL,60123,48,True,"Monte Cristo Sandwich!

Does this review really need to be any longer than that? 

Grabbed a Monte Cristo Sandwich and the drink special for the day (long...",7
nicks-pizza-and-pub-elgin,Nick's Pizza and Pub,https://www.yelp.com/biz/nicks-pizza-and-pub-elgin,4.0,"[Category(name='Pizza', alias='pizza'), Category(name='Caterers', alias='catering')]",['990 S Randall Rd'],US,Elgin,IL,60123,187,True,"I was driving around elgin and saw this place and decided to give it a try. I absolutely loved the feel, its very cabin like. The antler chandeliers and...",8
domani-cafe-elgin,Domani Cafe,https://www.yelp.com/biz/domani-cafe-elgin,4.5,"[Category(name='Coffee & Tea', alias='coffee'), Category(name='Sandwiches', alias='sandwiches')]",['109 E Highland Ave'],US,Elgin,IL,60120,44,False,"I love the Chai Tea Latte! 

Walk in to be greeted by Leo, the shop owner. He makes it his goal to know everyone's name who walks in the door. Not so that...",8
j-pho-elgin,J Pho,https://www.yelp.com/biz/j-pho-elgin,3.5,"[Category(name='Vietnamese', alias='vietnamese'), Category(name='Soup', alias='soup')]",['1020 Summit St'],US,Elgin,IL,60120,30,True,"Best Pho place around. Great service, nice setting, and they know how to do it the right way. I've been here four times recently and they have not yet...",9
sammys-mexican-grill-and-bar-elgin,Sammy's Mexican Grill & Bar,https://www.yelp.com/biz/sammys-mexican-grill-and-bar-elgin,3.5,"[Category(name='Mexican', alias='mexican'), Category(name='Bars', alias='bars')]",['3091 US Hwy 20'],US,Elgin,IL,60124,112,True,"There's a battle out in this area for the term ""good mexican"" food that is. Some say Sammy's is not ""mexican food"". I think the people that say that, don't...",10
choochs-pizzeria-elgin,Chooch's Pizzeria,https://www.yelp.com/biz/choochs-pizzeria-elgin,4.0,"[Category(name='Pizza', alias='pizza')]",['64 S Grove Ave'],US,Elgin,IL,60120,62,True,Owners are wonderful and extremely helpful.  I love how warm and inviting this place is. Tonight was my first time here and I CANNOT WAIT TO BE BACK NEXT...,11
dannys-on-douglas-elgin,Danny's On Douglas,https://www.yelp.com/biz/dannys-on-douglas-elgin,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Pizza', alias='pizza')]",['231 Douglas St'],US,Elgin,IL,60120,68,True,"Good pizza, the meat lovers is one of our fav's, wish they had a small because when it is just two people, a medium is often overkill. 

It is a great spot...",13
golden-skillet-elgin,Golden Skillet,https://www.yelp.com/biz/golden-skillet-elgin,4.0,"[Category(name='Breakfast & Brunch', alias='breakfast_brunch')]",['740 W Chicago St'],US,Elgin,IL,60121,31,False,Stopped in for breakfast at Golden Skillet during a recent visit to Chicago.  What a great find.  It's in a strip mall a little off the beaten path in...,13
porters-pub-elgin,Porter's Pub,https://www.yelp.com/biz/porters-pub-elgin,3.5,"[Category(name='British', alias='british'), Category(name='Pubs', alias='pubs'), Category(name='American (Traditional)', alias='tradamerican')]",['1250 Bowes Creek Blvd'],US,Elgin,IL,60124,41,True,"Great choices of food and fantastic penny wine on Saturdays.
The staff was very accommodating and friendly.",14
big-skillet-restaurant-elgin,Big Skillet Restaurant,https://www.yelp.com/biz/big-skillet-restaurant-elgin,4.0,"[Category(name='Diners', alias='diners'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]",['90 Tyler Creek Plz'],US,Elgin,IL,60123,39,True,"Great food friendly people some of them Get Psychic with the regulars who order the same thing all the time

I always ordered diet coke and bacon, eggs,...",15
burnt-toast-elgin-3,Burnt Toast,https://www.yelp.com/biz/burnt-toast-elgin-3,4.0,"[Category(name='Breakfast & Brunch', alias='breakfast_brunch')]",['2492 N Randall Rd'],US,Elgin,IL,60123,202,False,"OMG! First came here with 10 others from my HOG chapter. Not knowing what to expect, I stayed safe with an omelette. Big mistake!

Not because it was bad,...",16
taqueria-parilla-azteca-elgin,Taqueria Parilla Azteca,https://www.yelp.com/biz/taqueria-parilla-azteca-elgin,4.0,"[Category(name='Mexican', alias='mexican')]","['1350 Chicago St', 'Unit 29']",US,Elgin,IL,60120,10,False,Love this place! Recently moved to the area and it's our go-to for take out when we are in the mood for Mexican food.The ground beef tacos and quesadillas...,17
el-faro-elgin,El Faro,https://www.yelp.com/biz/el-faro-elgin,4.0,"[Category(name='Mexican', alias='mexican')]",['9 N State St'],US,Elgin,IL,60123,46,False,"Excellent service and food. 
Coming from someone who worked at a Mexican restaurant in Elgin, el faro on state has the best food in town. 
The shrimp...",19
macianos-pizza-and-pastaria-elgin-2,Maciano's Pizza & Pastaria,https://www.yelp.com/biz/macianos-pizza-and-pastaria-elgin-2,3.0,"[Category(name='Italian', alias='italian'), Category(name='Pizza', alias='pizza')]","['3091 US Rt 20', 'Ste 114']",US,Elgin,IL,60123,67,True,"We just moved to a neighborhood very close to here. I have been getting so many coupons for this place, so we gave it a try. We ordered the Family Feast: a...",20
baker-hill-pancake-house-elgin,Baker Hill Pancake House,https://www.yelp.com/biz/baker-hill-pancake-house-elgin,4.0,"[Category(name='Diners', alias='diners'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]",['1279 Dundee Ave'],US,Elgin,IL,60120,58,True,"Looking for a cute trendy diner to start off your day? Then this is not the place for you. However if you're looking for amazing food at reasonable prices,...",21
beef-villa-elgin,Beef Villa,https://www.yelp.com/biz/beef-villa-elgin,4.0,"[Category(name='Burgers', alias='burgers'), Category(name='Hot Dogs', alias='hotdog')]",['1055 Dundee Ave'],US,Elgin,IL,60120,51,True,"Love this location for both the food and service! The guys behind the counter are always +++A in personality and taking orders. 

Anything I've tried here...",22
gee-n-jays-elgin-2,Gee N Jays,https://www.yelp.com/biz/gee-n-jays-elgin-2,4.0,"[Category(name='Chinese', alias='chinese'), Category(name='Ice Cream & Frozen Yogurt', alias='icecream'), Category(name='American (Traditional)', alias='tradamerican')]",['925 Dundee Ave'],US,Elgin,IL,60120,24,True,"This place is super interesting!!! Sadly, this is not the best location, and I wonder what's going on behind the screen door, but the ice cream was...",23
portillos-hot-dogs-elgin,Portillo's Hot Dogs,https://www.yelp.com/biz/portillos-hot-dogs-elgin,3.5,"[Category(name='Hot Dogs', alias='hotdog'), Category(name='Salad', alias='salad'), Category(name='Burgers', alias='burgers')]",['1020 S Randall Rd'],US,Elgin,IL,60123,62,True,"Good food fast and average prices. 

Salads are fresh and tasty, and you leave feeling full. 

Atmosphere is fun, boasting a cheerful dining room with red...",24
chorizo-grill-elgin,Chorizo Grill,https://www.yelp.com/biz/chorizo-grill-elgin,4.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Mexican', alias='mexican')]",['440 Washington St'],US,Elgin,IL,60123,13,True,"I am usually not a fan of authentic Mexican food, but this place is an exception.  To be honest, what makes this place so special is their sauces, specially...",24
jimmys-charhouse-elgin,Jimmy's Charhouse,https://www.yelp.com/biz/jimmys-charhouse-elgin,2.5,"[Category(name='Steakhouses', alias='steak')]",['2290 Point Blvd'],US,Elgin,IL,60123,148,False,"I grew up in Chicago, and basically grew up in restaurants and steakhouses.  Living in Elgin now, I have the pleasure of being near Jimmy's Charhouse.  Is...",26
bomba-grill-east-dundee,BOMBA Grill,https://www.yelp.com/biz/bomba-grill-east-dundee,5.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Burgers', alias='burgers'), Category(name='Sandwiches', alias='sandwiches')]",['116 Penny Ave'],US,East Dundee,IL,60118,42,False,"Bombas the Bomb!

Solid 5 stars! What a great find! So far very consistent...had sandwiches there three times and the chicken breast they use is huge! We...",27
taqueria-chapala-elgin,Taqueria Chapala,https://www.yelp.com/biz/taqueria-chapala-elgin,4.5,"[Category(name='Mexican', alias='mexican')]",['901 N Liberty St'],US,Elgin,IL,60120,12,False,"Absolutely love this place!!!! They have .99 tacos on Tuesday! Their chicken dinner is delicious and filling. Comes with a whole chicken, a side of...",28
martini-room-elgin,Martini Room,https://www.yelp.com/biz/martini-room-elgin,4.0,"[Category(name='Bars', alias='bars'), Category(name='American (New)', alias='newamerican')]",['161 E Chicago St'],US,Elgin,IL,60120,58,True,"We came last night here after a show at the art showcase a few blocks away. For a Friday night, it wasn't too crowded, which was great since we were able to...",29
la-rosa-elgin,La Rosa,https://www.yelp.com/biz/la-rosa-elgin,4.0,"[Category(name='Mexican', alias='mexican')]",['895 Villa St'],US,Elgin,IL,60120,20,False,"From the outside, you might be a little apprehensive to go in and try the tacos. But as a guy who has traveled the globe eating at all kinds of taco stands,...",30
el-faro-3-elgin,El Faro 3,https://www.yelp.com/biz/el-faro-3-elgin,4.0,"[Category(name='Mexican', alias='mexican')]",['1315 Lillian St'],US,Elgin,IL,60123,30,False,"cheap, quick, and delicious mexican cuisine.  its fun to eat in or carry out.  i always bring out of towners here for a quick bite that is affordable and...",31
pauls-family-restaurant-elgin,Paul's Family Restaurant,https://www.yelp.com/biz/pauls-family-restaurant-elgin,3.5,"[Category(name='American (Traditional)', alias='tradamerican')]",['1300 Lawrence Ave'],US,Elgin,IL,60123,71,True,"We have lived in Elgin for years, we are not frequent diners (3-5 times a year) but always have had a pleasant experience and good meal with friendly...",32
buckinghams-steakhouse-and-lounge-elgin,Buckinghams Steakhouse and Lounge,https://www.yelp.com/biz/buckinghams-steakhouse-and-lounge-elgin,3.5,"[Category(name='Steakhouses', alias='steak'), Category(name='Lounges', alias='lounges')]","['Grand Victoria Casino', '250 S Grove Ave']",US,Elgin,IL,60120,19,True,"When you walk in you will never know you are in a casino, or Elgin even. It is a very small but charming steakhouse with a hunt club feel and décor. It is a...",33
spankys-gyros-iii-elgin,Spanky's Gyros III,https://www.yelp.com/biz/spankys-gyros-iii-elgin,4.5,"[Category(name='Fast Food', alias='hotdogs'), Category(name='Greek', alias='greek')]",['51 Clock Tower Plz'],US,Elgin,IL,60120,16,False,"the burgers are goooood!!!!!!!
the wings are very yummy!!!
the gyros are a knock out!!!!
my kids love them...",34
village-pizza-and-pub-elgin,Village Pizza & Pub,https://www.yelp.com/biz/village-pizza-and-pub-elgin,3.0,"[Category(name='Pizza', alias='pizza')]",['2496 N Randall Rd'],US,Elgin,IL,60123,90,False,AMAZING pizza!!! We have been coming here for years and cannot say enough great things.,35
el-faro-elgin-2,El Faro,https://www.yelp.com/biz/el-faro-elgin-2,3.5,"[Category(name='Mexican', alias='mexican')]",['112 Tyler Creek Plz'],US,Elgin,IL,60123,29,False,"Darn good authentic Mexican food. I like the ""help yourself"" chips and salsa bar. If you're going for lunch get there early to avoid the line and if you...",36
prime-burgerhouse-elgin,Prime BurgerHouse,https://www.yelp.com/biz/prime-burgerhouse-elgin,3.5,"[Category(name='Burgers', alias='burgers'), Category(name='American (Traditional)', alias='tradamerican')]","['Grand Victoria Casino', '250 S Grove Ave']",US,Elgin,IL,60120,87,True,Holy crap!  Their food is outstanding!!  The lobster grill cheese.... The white truffle fries.... The appetizers of Mac n cheese balls. The boozy shakes.......,37
rookies-elgin,Rookies,https://www.yelp.com/biz/rookies-elgin,3.0,"[Category(name='American (Traditional)', alias='tradamerican')]",['2486 Bushwood Dr'],US,Elgin,IL,60124,68,True,"Went in for dessert and maybe a cocktail, since it was right next to our hotel, since we'd noticed they were packed earlier in the evening for happy hour. A...",38
sushi-station-elgin,Sushi Station,https://www.yelp.com/biz/sushi-station-elgin,3.5,"[Category(name='Sushi Bars', alias='sushi')]",['2486 N Randall Rd'],US,Elgin,IL,60123,265,True,"ME and the wife have been taking our daughter to Sushi Station for a while. We always have a great experience. Eldon is an awesome server, and we always ask...",39
green-jade-restaurant-elgin,Green Jade Restaurant,https://www.yelp.com/biz/green-jade-restaurant-elgin,3.5,"[Category(name='Chinese', alias='chinese')]",['10 Tyler Creek Plz'],US,Elgin,IL,60123,71,True,"Great Chinese food. Absolutely love their sesame chicken, egg drop soup, egg rolls, and Rangoon. Lo Mein is the best I've ever had. 

Joe is an amazing...",40
wienerville-iii-elgin-2,Wienerville III,https://www.yelp.com/biz/wienerville-iii-elgin-2,4.0,"[Category(name='Hot Dogs', alias='hotdog'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Sandwiches', alias='sandwiches')]",['1785 Larkin Ave'],US,Elgin,IL,60123,21,False,"I got a dog and fries today. The fries were super fresh and tasted perfect. The dog was as good as it gets, especially with the peppers on it. The manager,...",41
colonial-cafe-elgin-3,Colonial Cafe,https://www.yelp.com/biz/colonial-cafe-elgin-3,3.5,"[Category(name='Ice Cream & Frozen Yogurt', alias='icecream'), Category(name='American (Traditional)', alias='tradamerican')]",['600 S McLean Blvd'],US,Elgin,IL,60123,54,True,"Colonial never disappoints me!! The prices are definitely spot on to the amount of food they give. Not to mention, very good food! I have yet to try their...",42
el-paraiso-elgin-2,El Paraiso,https://www.yelp.com/biz/el-paraiso-elgin-2,2.5,"[Category(name='Mexican', alias='mexican')]",['314 S McLean Blvd'],US,Elgin,IL,60123,46,True,"Went here last night with my sister and my daughter and the food was excellent! The service was also great- the staff were attentive and helpful.
My sister...",43
azteca-de-oro-elgin-2,Azteca de Oro,https://www.yelp.com/biz/azteca-de-oro-elgin-2,3.5,"[Category(name='Mexican', alias='mexican'), Category(name='Seafood', alias='seafood')]",['260 National St'],US,Elgin,IL,60120,7,True,"Daliah was are server, she was the best.  She was fast getting us everthing we wanted.  Also, she was very helpful when we couldn't decide what to get.  She...",44
pickle-barrel-cafe-elgin,Pickle Barrel Cafe,https://www.yelp.com/biz/pickle-barrel-cafe-elgin,5.0,"[Category(name='Sandwiches', alias='sandwiches')]",['2090 Larkin Ave'],US,Elgin,IL,60123,1,False,Great food. Super fish fry when available,45
chicago-pizza-authority-elgin,Chicago Pizza Authority,https://www.yelp.com/biz/chicago-pizza-authority-elgin,3.5,"[Category(name='Pizza', alias='pizza'), Category(name='American (Traditional)', alias='tradamerican')]",['1050 Summit St'],US,Elgin,IL,60120,52,True,"I order from CPA at least once a week and will continue as long as I live in Elgin. Everything has been delicious every time we eat in, take out, or have...",46
beef-villa-elgin-2,Beef Villa,https://www.yelp.com/biz/beef-villa-elgin-2,4.0,"[Category(name='Hot Dogs', alias='hotdog')]",['1566 Larkin Ave'],US,Elgin,IL,60123,19,True,I love the broasted chicken and the fries are always great!,47
el-paraiso-elgin-3,El Paraiso,https://www.yelp.com/biz/el-paraiso-elgin-3,3.0,"[Category(name='Mexican', alias='mexican')]",['415 Summit St'],US,Elgin,IL,60120,34,False,Love this place! Me and my man r here all the time steak tacos r bomb! I never go to the one on the westside anymore just this one and the one on villa...,48
little-panda-elgin,Little Panda,https://www.yelp.com/biz/little-panda-elgin,3.0,"[Category(name='Chinese', alias='chinese')]",['267 S Randall Rd'],US,Elgin,IL,60123,57,True,"I really enjoy meals here.  We usually take out and the portions are ample and delicious.  There is another excellent Chinese restaurant near here, but this...",49
d-licious-crepes-and-roti-bartlett,D'licious Crepes and Roti,https://www.yelp.com/biz/d-licious-crepes-and-roti-bartlett,4.5,"[Category(name='French', alias='french'), Category(name='Indian', alias='indpak')]",['225 S Main St'],US,Bartlett,IL,60103,216,True,"Stellar food here!  I got a recommendation to come here a while ago and have had the place saved on my phone since.  while still being relatively cheap, the...",50
lou-malnatis-pizzeria-elgin,Lou Malnati's Pizzeria,https://www.yelp.com/biz/lou-malnatis-pizzeria-elgin,3.5,"[Category(name='Pizza', alias='pizza'), Category(name='Italian', alias='italian')]",['903 S Randall Rd'],US,Elgin,IL,60123,22,True,I used to go to Giordano's back in the 70s when It first opened. For years and years it was my favorite. And then my friend Ricky from Spain turned me on to...,51
carminas-restaurant-and-banquet-elgin,Carmina's Restaurant & Banquet,https://www.yelp.com/biz/carminas-restaurant-and-banquet-elgin,2.5,"[Category(name='Venues & Event Spaces', alias='venues'), Category(name='Mexican', alias='mexican')]",['1055 N Randall Rd'],US,Elgin,IL,60123,45,True,"Still a great restaurant. Wife and I split an order of the Mixta Fajitas, as well as an order of guac and chips. Wife had a top shelf margarita with a...",52
lone-star-steakhouse-elgin,Lone Star Steakhouse,https://www.yelp.com/biz/lone-star-steakhouse-elgin,3.5,"[Category(name='Steakhouses', alias='steak'), Category(name='Seafood', alias='seafood'), Category(name='American (Traditional)', alias='tradamerican')]",['155 S Randall Rd'],US,Elgin,IL,60123,35,True,"I took my spouse to this restaurant thinking it was good priced per their website. However, once there after reading menu, steaks were higher priced.
Did...",53
mels-pizza-elgin,Mel's Pizza,https://www.yelp.com/biz/mels-pizza-elgin,3.0,"[Category(name='Pizza', alias='pizza'), Category(name='Italian', alias='italian')]",['728 W Chicago St'],US,Elgin,IL,60123,27,True,"Ordered a pizza for pick up. It was ready when they said it would be and it was delicious. Very generous with the toppings, but they don't over do it. This...",54
mariscos-el-amigo-2-elgin,Mariscos El Amigo 2,https://www.yelp.com/biz/mariscos-el-amigo-2-elgin,3.5,"[Category(name='Mexican', alias='mexican')]",['915 Summit St'],US,Elgin,IL,60120,11,False,"It wouldn't seem that hard finding good, cheap, quick mexican food in elgin...  but honestly I had a hard time until I found here. The service is kind of...",55
panda-restaurant-elgin,Panda Restaurant,https://www.yelp.com/biz/panda-restaurant-elgin,3.5,"[Category(name='Chinese', alias='chinese')]",['1030 Summit St'],US,Elgin,IL,60120,19,True,Love the broccoli shrimp lunch special as well as the general tso's chicken. Can't go wrong here!,56
crazy-crab-streamwood,Crazy Crab,https://www.yelp.com/biz/crazy-crab-streamwood,4.0,"[Category(name='Cajun/Creole', alias='cajun'), Category(name='Seafood', alias='seafood')]",['279 N Barrington Road'],US,Streamwood,IL,60107,130,True,"This place is busy and there's a reason for it. 

When we came for dinner, the place was packed but that didn't stop patrons from waiting.

We got our table...",57
white-cottage-pizzeria-elgin,White Cottage Pizzeria,https://www.yelp.com/biz/white-cottage-pizzeria-elgin,3.0,"[Category(name='Pizza', alias='pizza')]",['280 S Randall Rd'],US,Elgin,IL,60123,44,True,We LOVE the pizza & food here! We create our own either online or call it in if not online options and they make it perfectly as ordered each time with...,58
